"lon","lat","prevalence_mean","prevalence_sd","eta_mean","eta_sd","spatial_mean","spatial_sd","prevalence_no_gp","dist_to_data"
5.87828291457286,4.29213467336683,0.407883543599216,0.190385796394201,-1.43434516835269,2.32155668501342,-5.48301758171665,2.51900283474435,0.459219003037225,1.71683903005122
5.94805929648241,4.29213467336683,0.405554952783673,0.189111332469396,-1.46240208394152,2.30063910105223,-5.51103503195497,2.5118199174536,0.459219003037225,1.67002877116603
6.01783567839196,4.29213467336683,0.389566884949002,0.186329619709717,-1.72389438395883,2.27987581453984,-5.5390524821933,2.50814127997177,0.443981672409696,1.62486720222984
6.08761206030151,4.29213467336683,0.625401378341839,0.194059278653142,0.882755025634134,1.42827035029916,-5.56706993243162,2.50798234228143,0.359330605635605,1.58149557071365
6.15738844221106,4.29213467336683,0.533264635008669,0.196724093093018,0.141471046342895,1.3912991723319,-5.59508738266994,2.51134377264599,0.287193807555862,1.54006510980423
6.2271648241206,4.29213467336683,0.386945047177732,0.183266201705947,-1.72464809547899,2.22246341619415,-5.62310483290826,2.51821147363269,0.433128267221899,1.50073659635212
6.29694120603015,4.29213467336683,0.608736548806202,0.189251575271678,0.721231232773556,1.33682570892884,-5.65112228314658,2.52855687572538,0.327439834173165,1.46367947576289
6.3667175879397,4.29213467336683,0.387168897373744,0.181154492969249,-1.69893507241051,2.18182411744069,-5.67913973338491,2.54233752439288,0.447426379388204,1.42907045692411
6.43649396984925,4.29213467336683,0.388990062568923,0.180227428473309,-1.65880272781673,2.16140506186188,-5.70715718362322,2.55949793287852,0.459219003037225,1.3970914862248
6.50627035175879,4.29213467336683,0.386588818006692,0.178968217309766,-1.68686033298043,2.14262731060096,-5.73517463386154,2.57997066169326,0.459219003037225,1.36792702943364
6.57604673366834,4.29213467336683,0.384179685055153,0.177712473540611,-1.71491804461348,2.12415039496384,-5.76319208409987,2.60367757763932,0.459219003037225,1.34176062759839
6.64582311557789,4.29213467336683,0.381762963810126,0.176460533572835,-1.74297586772942,2.10598223400334,-5.79120953433818,2.63053124059016,0.459219003037225,1.31877075059924
6.71559949748744,4.29213467336683,0.379338964936448,0.175212769591713,-1.77103380749979,2.08813088769355,-5.81922698457651,2.66043636523317,0.459219003037225,1.26734592170659
6.78537587939698,4.29213467336683,0.37690800879165,0.17396960558777,-1.79909186925641,2.07060455092895,-5.84724443481483,2.69329130721217,0.459219003037225,1.20733949750258
5.87828291457286,4.35055326633166,0.409136251447325,0.189212183648541,-1.39654581493611,2.29384377822139,-5.44516654095211,2.49537848189775,0.459219003037225,1.67459052785104
5.94805929648241,4.35055326633166,0.481886960350435,0.200835265551114,-0.24161009104421,1.44298199395021,-5.47318399119042,2.48764480314544,0.196888350609029,1.6265648703275
6.01783567839196,4.35055326633166,0.470439023067081,0.306243095977743,-9.86698238959632,21.020629434233,-5.50120144142874,2.48344698587063,0.357240617288571,1.58016157583439
6.08761206030151,4.35055326633166,0.345378306029393,0.218317762157752,-2.9869816770803,3.22478273048449,-5.52921889166706,2.48280296498908,0.362618286013826,1.53552773372808
6.15738844221106,4.35055326633166,0.470892705682678,0.305248889345493,-9.87069912066123,21.0144687863286,-5.55723634190538,2.48571550274815,0.35658442874088,1.49282206685777
6.2271648241206,4.35055326633166,0.384404858448255,0.182528433204514,-1.74383021394594,2.19706822923253,-5.58525379214371,2.49217212980196,0.435825583465398,1.45221469228614
6.29694120603015,4.35055326633166,0.311455706023084,0.290956997379413,-11.3385168952767,16.7216093858435,-5.61327124238202,2.50214541041005,0.342280876390263,1.41388641291679
6.3667175879397,4.35055326633166,0.46432884040652,0.303789389663557,-10.0265831915768,20.9862712981726,-5.64128869262035,2.51559351871993,0.356125157726138,1.37802741326669
6.43649396984925,4.35055326633166,0.318326491065924,0.270279713539117,-6.49104799614021,8.49430121268612,-5.66930614285867,2.53246109828574,0.352863771649588,1.34483523219129
6.50627035175879,4.35055326633166,0.459178490282977,0.30267611900343,-9.97725878899883,20.6533968253917,-5.69732359309699,2.55268036454837,0.360873540360091,1.31451190132167
6.57604673366834,4.35055326633166,0.462105677861284,0.301524367118138,-9.00454578117077,18.9034474694127,-5.72534104333532,2.57617240088589,0.362730128665529,1.28726017674532
6.64582311557789,4.35055326633166,0.46044897266326,0.301293515429723,-9.44870239704521,19.6665215606361,-5.75335849357364,2.60284859354839,0.361211409272545,1.26327885816919
6.71559949748744,4.35055326633166,0.36675938542241,0.173706513694446,-1.9498501200999,2.06822283368538,-5.78137594381195,2.63261214938752,0.437435954848795,1.23928662202678
6.78537587939698,4.35055326633166,0.481732572628477,0.170540962697839,-0.178332048941979,1.07005675544597,-5.80939339405028,2.66535964244676,0.297524802794811,1.17785156471348
6.85515226130653,4.35055326633166,0.362930727873934,0.17006555711124,-2.00501449272858,2.02905768560727,-5.8374108442886,2.70098254055452,0.454936095549386,1.11739642580699
5.80850653266332,4.40897185929648,0.412751966944438,0.189310016640189,-1.3306895510395,2.28707796065934,-5.37929804994923,2.48547405838156,0.459219003037225,1.68406464435521
5.87828291457286,4.40897185929648,0.47361356311932,0.305832409951448,-8.54556101522477,18.6338586946127,-5.40731550018756,2.47365594004142,0.35287169209333,1.63333893630121
5.94805929648241,4.40897185929648,0.470960635339054,0.305997673468185,-9.6628929898187,20.63760876706,-5.43533295042587,2.4653672121678,0.354573523413131,1.58406310551464
6.01783567839196,4.40897185929648,0.471615629092941,0.304315541358637,-7.89665009478752,17.2518361932093,-5.46335040066421,2.46064354149012,0.353118641291253,1.53637666300051
6.08761206030151,4.40897185929648,0.479038388615768,0.303503720202492,-7.55687170939708,16.9010843809573,-5.49136785090252,2.45950546899927,0.357882909986773,1.49043217420896
6.15738844221106,4.40897185929648,0.470944660708183,0.30456865116361,-9.8839846804434,21.0114506136754,-5.51938530114084,2.46195796717021,0.357455891304819,1.44639564717497
6.2271648241206,4.40897185929648,0.491275961710255,0.299327969783887,-5.11117059886013,12.5909365139227,-5.54740275137915,2.46799033193075,0.363927938931941,1.40444656621778
6.29694120603015,4.40897185929648,0.47863589105042,0.301526702310396,-7.18054153286285,16.1037743283038,-5.57542020161748,2.47757641480735,0.361526331554947,1.36477743002289
6.3667175879397,4.40897185929648,0.46332626965855,0.303052643143749,-9.99239257819091,20.8456536704267,-5.60343765185579,2.49067518360603,0.353233959373293,1.32759263201618
6.43649396984925,4.40897185929648,0.46193817951523,0.302542599733359,-9.98205971272867,20.7615853227922,-5.63145510209413,2.5072315839522,0.358937979525477,1.29310651015768
6.50627035175879,4.40897185929648,0.460254065862673,0.302063412244193,-10.1264439052866,20.9560504117162,-5.65947255233244,2.5271776603989,0.361786363985286,1.26154040109126
6.57604673366834,4.40897185929648,0.45824766604269,0.301547754271348,-10.1780961007601,20.9621827703689,-5.68749000257076,2.55043388567245,0.361704914275522,1.23311856992893
6.64582311557789,4.40897185929648,0.458018996279462,0.301027136067752,-10.209626226353,20.9950844622397,-5.71550745280909,2.57691064056722,0.360857021720772,1.20806296125923
6.71559949748744,4.40897185929648,0.332742237868684,0.200509580086406,-2.91453191150523,2.74427383524495,-5.74352490304741,2.60650978514682,0.37091993687886,1.18658683465394
6.78537587939698,4.40897185929648,0.454950687856439,0.299859807587562,-10.1417681419352,20.7307173759665,-5.77154235328574,2.63912626393261,0.358228278828893,1.15057612471935
6.85515226130653,4.40897185929648,0.317560851881009,0.209334503448917,-3.41028367381854,3.13776071801365,-5.79955980352405,2.67464969298914,0.359778538240176,1.08860731335153
6.92492864321608,4.40897185929648,0.441431095736767,0.29391076050993,-6.28694882691442,12.9292158129054,-5.82757725376237,2.71296588436902,0.337520651384805,1.02763993379756
5.73873015075377,4.46739045226131,0.41640233213234,0.189404601475779,-1.26483329235597,2.28034191101847,-5.31342955894637,2.48218490016854,0.459219003037225,1.69836891390499
5.80850653266332,4.46739045226131,0.486661097495097,0.303670087937092,-6.34941206168036,14.92775541017,-5.34144700918468,2.46628542743041,0.360806499239443,1.64512669276393
5.87828291457286,4.46739045226131,0.482751604644768,0.304146576375358,-7.28836314382339,16.573170438423,-5.36946445942301,2.45388571592113,0.358627850267098,1.59316169603551
5.94805929648241,4.46739045226131,0.469195274959423,0.30509615793405,-9.37724536870334,19.9600564673302,-5.39748190966133,2.44503901203297,0.340905995297739,1.54260300503073
6.01783567839196,4.46739045226131,0.461707748881218,0.303416502318184,-7.7945239162732,16.603770119402,-5.42549935989965,2.43978396589531,0.339404983495561,1.49359343848644
6.08761206030151,4.46739045226131,0.471934439871256,0.304061058239863,-9.29666806327924,19.9129868900169,-5.45351681013798,2.43814380142594,0.356990741489759,1.44629048769409
6.15738844221106,4.46739045226131,0.474375294464275,0.303286016028784,-8.91188619987207,19.2657024127093,-5.4815342603763,2.4401258080146,0.359273157980801,1.40086704474188
6.2271648241206,4.46739045226131,0.468629468934776,0.303366761647096,-9.90162549080455,20.8911961265898,-5.50955171061462,2.44572117948086,0.355952284834116,1.35751179230165
6.29694120603015,4.46739045226131,0.479652652132723,0.300248419225012,-6.69096745258866,15.1579854741925,-5.53756916085293,2.45490520853636,0.360651647755748,1.31642908748517
6.3667175879397,4.46739045226131,0.463857432217363,0.302415442002792,-10.0746453940951,21.0017957401169,-5.56558661109126,2.46763782681978,0.35955762549198,1.27783813742618
6.43649396984925,4.46739045226131,0.470112454046601,0.300308933065403,-7.87149044200941,17.0279396895128,-5.59360406132958,2.48386446331517,0.362757034578519,1.24197123778666
6.50627035175879,4.46739045226131,0.461531750074019,0.300978022613632,-9.52356037182393,19.8337022491489,-5.6216215115679,2.50351717913087,0.363380519534871,1.20907083847996
6.57604673366834,4.46739045226131,0.463770172882432,0.299698283792383,-8.52481914576778,17.9999841869074,-5.64963896180621,2.5265160253998,0.36438872607483,1.17938522815097
6.64582311557789,4.46739045226131,0.455997759562262,0.300302509361981,-10.259889243204,20.9929908230357,-5.67765641204454,2.55277056417452,0.361977028123925,1.1531627063184
6.71559949748744,4.46739045226131,0.453860685319058,0.299760656799449,-10.2889863348335,20.9615775573439,-5.70567386228285,2.58218148981536,0.362218470258043,1.1306442522081
6.78537587939698,4.46739045226131,0.453898836150182,0.29918010182086,-10.2568636532612,20.8939017563485,-5.73369131252119,2.61464229019755,0.357475701337512,1.11205490413181
6.85515226130653,4.46739045226131,0.455252411154495,0.298633875793212,-10.2421518245749,20.9100285435485,-5.7617087627595,2.65004089239187,0.356874959163557,1.06225348056225
6.92492864321608,4.46739045226131,0.460147500656251,0.297710842792718,-9.60715202716652,19.8786481478058,-5.78972621299784,2.68826124536363,0.354605261116069,0.999680152758688
6.99470502512563,4.46739045226131,0.354735767864511,0.166323158515958,-2.05234305223024,1.96335247212635,-5.81774366323616,2.7291848016604,0.424415349097366,0.93812357694358
7.06448140703518,4.46739045226131,0.30502202437954,0.243885433003549,-4.97910472065312,5.45593708283642,-5.84576111347447,2.77269187004607,0.344653215495072,0.877797681906243
7.13425778894472,4.46739045226131,0.471377416025723,0.29634027375165,-9.81663806153145,20.6905432187675,-5.87377856371278,2.81866282076097,0.340404581175386,0.818974469716429
7.20403417085427,4.46739045226131,0.456267993070137,0.292963399520317,-7.36940694744248,15.4652954939747,-5.90179601395111,2.86697913392757,0.303623793003256,0.762002021440502
7.27381055276382,4.46739045226131,0.428762163272384,0.282722619881694,-4.3134938211484,8.81248355744717,-5.92981346418943,2.9175242891752,0.312659007668245,0.707327693686802
7.34358693467337,4.46739045226131,0.44059738278713,0.285385139763486,-4.92170648753437,10.2596307504552,-5.95783091442775,2.97018450063184,0.320716035860395,0.655526764349056
7.41336331658291,4.46739045226131,0.44547797391198,0.132821978761744,-0.333665124114576,0.751015776304209,-5.98584836466607,3.02484930599448,0.182975290661358,0.607334914395979
7.48313969849246,4.46739045226131,0.429319940890899,0.125086322426703,-0.400568535320713,0.685170502644041,-6.01386581490438,3.08141202153691,0.266238118684555,0.563678582754013
7.55291608040201,4.46739045226131,0.427427874287265,0.121448004064925,-0.403560056320553,0.65476059109371,-6.04188326514271,3.13977007681842,0.268191192857695,0.525688955573111
5.73873015075377,4.52580904522613,0.474086218355649,0.306167570434026,-9.75117196976921,20.9389475675951,-5.27557851818182,2.46559261967111,0.35858220775111,1.66182145268496
5.80850653266332,4.52580904522613,0.473401187190534,0.305507141069072,-9.34264273958778,20.0971680639491,-5.30359596842014,2.44909529817424,0.355341102983313,1.60736909517681
5.87828291457286,4.52580904522613,0.470576174667767,0.305083009292744,-9.57723421507396,20.4126889165725,-5.33161341865846,2.43611534193621,0.343253629013734,1.55414213075891
5.94805929648241,4.52580904522613,0.450822703173342,0.193103241857856,-0.498249838853481,1.40839302242262,-5.35963086889678,2.42670919255068,0.128147191998817,1.50227081580352
6.01783567839196,4.52580904522613,0.439554114132381,0.301574562535669,-7.21392690532345,14.5776755105005,-5.38764831913511,2.42091850699652,0.281983040723917,1.45190045539454
6.08761206030151,4.52580904522613,0.471267367974626,0.303677181972601,-9.82902747488034,20.8744736226883,-5.41566576937342,2.41876925235579,0.358763124145875,1.40319269798539
6.15738844221106,4.52580904522613,0.473111468327302,0.302623345239795,-8.94173414216952,19.2336791338265,-5.44368321961175,2.42027112966307,0.360225757181904,1.35632667522576
6.2271648241206,4.52580904522613,0.468576291908431,0.302609564888083,-9.79356679902303,20.6582811260784,-5.47170066985007,2.42541735631923,0.358433666161272,1.31149984335614
6.29694120603015,4.52580904522613,0.461987077662386,0.302096281849558,-9.90955710245996,20.5817198853684,-5.49971812008839,2.43418481835374,0.349188119501684,1.268928333383
6.3667175879397,4.52580904522613,0.443919111349006,0.297924724469601,-6.65289363411682,13.7242480250103,-5.52773557032671,2.44653458462952,0.340984781959367,1.22884656419991
6.43649396984925,4.52580904522613,0.459949011496807,0.301045087162227,-9.92154149662901,20.5138390859569,-5.55575302056503,2.46241275662471,0.360816409479299,1.19150582389448
6.50627035175879,4.52580904522613,0.456946513957377,0.300603498482361,-10.1343388864269,20.7944479164584,-5.58377047080336,2.48175161136306,0.361420032159124,1.15717149349082
6.57604673366834,4.52580904522613,0.454788541119539,0.300129561504022,-10.2888308232791,20.9933491618454,-5.61178792104167,2.50447098272937,0.363129348411613,1.12611859467192
6.64582311557789,4.52580904522613,0.453141443243776,0.298526394118984,-8.90922891250464,18.3010897976354,-5.63980537127999,2.53047981862708,0.36145054335231,1.09862541392811
6.71559949748744,4.52580904522613,0.45550010468168,0.298248781437438,-9.17846996481875,18.8908950236066,-5.66782282151832,2.55967784846838,0.364274914480973,1.07496511475319
6.78537587939698,4.52580904522613,0.451217642587553,0.298390508940345,-10.2551092421032,20.774852789764,-5.69584027175663,2.5919572970471,0.358578639690593,1.05539551007608
6.85515226130653,4.52580904522613,0.454679775730717,0.297183612115997,-9.32965303696227,19.1429393332495,-5.72385772199496,2.62720458621078,0.355892552692373,1.03852033935729
6.92492864321608,4.52580904522613,0.453445579741386,0.29723503927177,-10.194631996722,20.7357950140431,-5.75187517223328,2.66530197392594,0.351800044065548,0.974424161293119
6.99470502512563,4.52580904522613,0.345129743461888,0.164409578638029,-2.184857867851,1.94813055214837,-5.77989262247159,2.70612909022006,0.392735919825431,0.911162929398239
7.06448140703518,4.52580904522613,0.454332754663138,0.295334261285444,-9.18970304518218,18.8786562028659,-5.80791007270992,2.74956434003139,0.322122591079525,0.848923323187753
7.13425778894472,4.52580904522613,0.465716175993767,0.295668538978012,-9.93652996965593,20.6803057263465,-5.83592752294825,2.79548615330581,0.348152289043876,0.787947473084005
7.20403417085427,4.52580904522613,0.34955426416263,0.16192851076946,-2.0768070852441,1.90191178051716,-5.86394497318656,2.84377407207254,0.426333900702694,0.72855275647792
7.27381055276382,4.52580904522613,0.469925114968348,0.293060288661378,-8.12626231579696,17.3543508998835,-5.89196242342488,2.8943096722664,0.35171198592364,0.671159075442219
7.34358693467337,4.52580904522613,0.458201303737979,0.293996744463152,-10.1577628275703,20.8052437092966,-5.91997987366321,2.94697732452641,0.354138690306983,0.616325706968407
7.41336331658291,4.52580904522613,0.479546640086134,0.2876160024736,-5.18563366993476,11.9780433358428,-5.94799732390152,3.00166480305282,0.360413109586754,0.564798846082864
7.48313969849246,4.52580904522613,0.453751686618475,0.291039515703048,-8.34778807890414,17.1905148402856,-5.97601477413984,3.0582637549457,0.35261073624424,0.517566984020172
7.55291608040201,4.52580904522613,0.445707030377461,0.292242660896497,-10.4686179124299,20.9625580723737,-6.00403222437817,3.11667004446386,0.345757293586372,0.475910617977486
7.62269246231156,4.52580904522613,0.415398507597745,0.28416035905442,-6.27219429540864,12.1642709575431,-6.03204967461648,3.17678398755996,0.324332156608009,0.441411074401699
7.6924688442211,4.52580904522613,0.421906047742759,0.283178534923798,-5.92663366283776,11.689123792922,-6.06006712485481,3.2385104921077,0.338530637905431,0.415853392254995
7.76224522613065,4.52580904522613,0.44108134156962,0.104240295110786,-0.30194818898027,0.523832827611945,-6.08808457509313,3.30175911866404,0.30331821058478,0.400951166652854
5.66895376884422,4.58422763819095,0.481384188022808,0.305728686847448,-9.62265089311573,20.9929609795148,-5.20971002717896,2.4715831322384,0.363079667609063,1.68327721927087
5.73873015075377,4.58422763819095,0.476971984720068,0.305372302772714,-9.57668824337059,20.6989217626152,-5.23772747741728,2.45103519131086,0.356428346746672,1.62655143708924
5.80850653266332,4.58422763819095,0.488810164247474,0.302594268987749,-6.60969887729858,15.459133893596,-5.2657449276556,2.43394601518571,0.361116383149486,1.57087696686361
5.87828291457286,4.58422763819095,0.533458651636594,0.1917889784735,0.156060696222543,1.32469310620432,-5.29376237789392,2.42038886688643,0.205205860611612,1.51636961176785
5.94805929648241,4.58422763819095,0.515897085336567,0.189432425649589,0.0255228688020287,1.28178181830771,-5.32177982813225,2.41042334360013,0.257983382437422,1.46315981386453
6.01783567839196,4.58422763819095,0.527389292051531,0.186800852551261,0.106356270934346,1.25102069602495,-5.34979727837055,2.40409411007812,0.291975427355894,1.41139433514095
6.08761206030151,4.58422763819095,0.440800200307665,0.291757340751088,-3.98869097047133,8.55394167921822,-5.37781472860889,2.40142991802123,0.321652554322665,1.36123796030402
