"covariates","waic_increase"
"pop_den",174.183927502207
"tree",3066.86474849454
"grassland",8707.92488944392
"shrub",1054.69901980543
"bare",449.760806478873
"cattle",7477.70294702475
"tsetse",4315.69115255625
