"covariates","waic_increase"
"human_fp",8500.72773929665
"pop_den",2122.30320862285
"tree",2685.26805441675
"grassland",2591.46415353639
"shrub",2333.89455391918
"cropland",2506.08408197298
"built",3880.64512314285
"water",2400.41815654616
"wetland",3544.07482533615
"cattle",13942.5506214346
"tsetse",5206.8876651396
