"covariates","waic_increase"
"pop_den",910.014838054602
"tree",598.659982037556
"shrub",7650.66699416048
"cropland",3356.11898466251
"bare",5673.26084762327
"wetland",7.64578695471573
"cattle",12469.5653078198
