"covariates","waic_increase"
"elevation",3156.25213489199
"tree",3661.4243159922
"grassland",3695.5292722946
"shrub",3913.99233375667
"cropland",3756.10301116874
"built",3786.16881888355
"water",3946.84146936626
"wetland",3551.72139115254
"tsetse",4358.84714809441
