"covariates","waic_increase"
"precipitation",2289.89870280194
"human_fp",563.87180528888
"pop_den",1283.27803698096
"tree",253.890962348625
"grassland",449.217599989403
"shrub",159.112251813269
"cropland",207.057959958453
"built",98.2596227584509
"water",61.313451241971
"cattle",14622.4935824092
