"covariates","waic_increase"
"elevation",347.217290918168
"tree",1157.48910003605
"grassland",1147.40661733954
"shrub",1147.6077566606
"cropland",1165.1660036785
"built",2366.38074124462
"water",1155.86383052861
"wetland",231.369846868009
"cattle",7467.66758688985
