"covariates","waic_increase"
"elevation",2669.83532961686
"pop_den",1116.47034730867
"tree",6893.50130379271
"grassland",9229.31797600735
"shrub",4188.74869757652
"bare",1264.80582009322
"water",152.269886488386
"cattle",4932.12788634186
"tsetse",4857.19597211188
