"covariates","waic_increase"
"human_fp",2342.33590437468
"pop_den",4663.0806537397
"grassland",4158.85526797643
"shrub",7957.32802528002
"cropland",4560.16390871672
"built",2046.95002908761
"bare",3629.95684552594
"water",1570.4867233218
"cattle",18603.1816994905
