"covariates","waic_increase"
"elevation",4372.70491335267
"human_fp",6844.82617703099
"tree",9849.15390964577
"grassland",15091.7716526457
"cropland",2985.19680292369
"bare",8880.8621283507
"water",3724.17858714872
"cattle",10753.5661994919
