"covariates","waic_increase"
"precipitation",2869.17852783942
"pop_den",980.450239004364
"tree",1278.25998929275
"shrub",5065.93524696756
"cropland",7591.16164234654
"built",988.985142919773
"cattle",4754.76358794323
