"covariates","waic_increase"
"pop_den",61.1266118006533
"grassland",6540.10072384937
"shrub",14238.2264776606
"cropland",7667.66991668659
"bare",3857.00407376603
"water",3741.1955413268
"cattle",10330.4650604288
