"covariates","waic_increase"
"human_fp",4823.84942383047
"tree",0.727819884144992
"grassland",0.244635580282193
"cropland",1.20769860682776
"built",0.23624998357991
"bare",0.333186743155238
"water",0.303628645735444
"wetland",0.329520005623635
"cattle",10054.6127830661
"tsetse",438.95196249945
"shrub",0.156891796141281
