"covariates","waic_increase"
"elevation",2794.22429640166
"pop_den",2050.6223394569
"tree",2315.28286602037
"grassland",2189.0622509738
"shrub",2086.15736151429
"cropland",2252.48083870231
"water",1797.11195643865
"cattle",7996.45256871138
