"covariates","waic_increase"
"elevation",3912.1228929106
"pop_den",1085.89704558879
"tree",5441.18332119218
"shrub",6208.4297528287
"cropland",7079.67216244017
"built",781.126235969918
"water",2401.57860425123
"tsetse",4051.35044101765
