"covariates","waic_increase"
"human_fp",10059.2423541195
"tree",17810.3835605634
"grassland",11946.5735322557
"cropland",8270.53667311092
"bare",9307.94458688877
"water",3489.24767592021
"wetland",4590.04275404958
"cattle",20226.354797061
