"covariates","waic_increase"
"elevation",3149.58695832419
"human_fp",2274.49281515031
"pop_den",3545.94291910687
"tree",728.473369088242
"grassland",1798.14255966512
"shrub",43.5504516831643
"cropland",624.121459316317
"built",1708.56070665208
"cattle",5155.55120935298
