"covariates","waic_increase"
"pop_den",1208.7466917421
"tree",2264.91481494669
"grassland",2632.28580515769
"shrub",2621.13795112322
"bare",1220.5394199353
"water",1284.2908565609
"cattle",17364.2193099223
"tsetse",901.847863255221
