"Latitude","Longitude","value","variable"
5.87828291457286,4.29213467336683,0.593205925211296,"Mean"
5.94805929648241,4.29213467336683,0.585780254990149,"Mean"
6.01783567839196,4.29213467336683,0.561622484712639,"Mean"
6.08761206030151,4.29213467336683,0.614971051703805,"Mean"
6.15738844221106,4.29213467336683,0.499623992708454,"Mean"
6.2271648241206,4.29213467336683,0.554658040051976,"Mean"
6.29694120603015,4.29213467336683,0.631260389805506,"Mean"
6.3667175879397,4.29213467336683,0.538269399897324,"Mean"
6.43649396984925,4.29213467336683,0.529877307359157,"Mean"
6.50627035175879,4.29213467336683,0.521358111356978,"Mean"
6.57604673366834,4.29213467336683,0.512716013037248,"Mean"
6.64582311557789,4.29213467336683,0.503955747958668,"Mean"
6.71559949748744,4.29213467336683,0.495082600160104,"Mean"
6.78537587939698,4.29213467336683,0.486102413217329,"Mean"
5.87828291457286,4.35055326633166,0.590404753921068,"Mean"
5.94805929648241,4.35055326633166,0.524776597548987,"Mean"
6.01783567839196,4.35055326633166,0.870775215019113,"Mean"
6.08761206030151,4.35055326633166,0.825010047956773,"Mean"
6.15738844221106,4.35055326633166,0.869933373286372,"Mean"
6.2271648241206,4.35055326633166,0.550915812885796,"Mean"
6.29694120603015,4.35055326633166,0.860844997555207,"Mean"
6.3667175879397,4.35055326633166,0.868739043118971,"Mean"
6.43649396984925,4.35055326633166,0.857344191097247,"Mean"
6.50627035175879,4.35055326633166,0.867928870074982,"Mean"
6.57604673366834,4.35055326633166,0.868463673498132,"Mean"
6.64582311557789,4.35055326633166,0.867586912552159,"Mean"
6.71559949748744,4.35055326633166,0.489802063873017,"Mean"
6.78537587939698,4.35055326633166,0.425201005806475,"Mean"
6.85515226130653,4.35055326633166,0.451334192294475,"Mean"
5.80850653266332,4.40897185929648,0.595032188396763,"Mean"
5.87828291457286,4.40897185929648,0.872945601454528,"Mean"
5.94805929648241,4.40897185929648,0.871078541721188,"Mean"
6.01783567839196,4.40897185929648,0.871526947699525,"Mean"
6.08761206030151,4.40897185929648,0.872426147394491,"Mean"
6.15738844221106,4.40897185929648,0.869784599802459,"Mean"
6.2271648241206,4.40897185929648,0.875459787240859,"Mean"
6.29694120603015,4.40897185929648,0.871822609364067,"Mean"
6.3667175879397,4.40897185929648,0.868669180845311,"Mean"
6.43649396984925,4.40897185929648,0.868175837126634,"Mean"
6.50627035175879,4.40897185929648,0.867773153412898,"Mean"
6.57604673366834,4.40897185929648,0.867329400506608,"Mean"
6.64582311557789,4.40897185929648,0.866848139597977,"Mean"
6.71559949748744,4.40897185929648,0.769195586946303,"Mean"
6.78537587939698,4.40897185929648,0.865904880962432,"Mean"
6.85515226130653,4.40897185929648,0.787364205053288,"Mean"
6.92492864321608,4.40897185929648,0.861973263839431,"Mean"
5.73873015075377,4.46739045226131,0.59966172114188,"Mean"
5.80850653266332,4.46739045226131,0.876253676793211,"Mean"
5.87828291457286,4.46739045226131,0.874238863145742,"Mean"
5.94805929648241,4.46739045226131,0.871596041677865,"Mean"
6.01783567839196,4.46739045226131,0.870452171538956,"Mean"
6.08761206030151,4.46739045226131,0.870369012061346,"Mean"
6.15738844221106,4.46739045226131,0.870600040952265,"Mean"
6.2271648241206,4.46739045226131,0.869262268523105,"Mean"
6.29694120603015,4.46739045226131,0.872385063241599,"Mean"
6.3667175879397,4.46739045226131,0.86837871819738,"Mean"
6.43649396984925,4.46739045226131,0.870040683622089,"Mean"
6.50627035175879,4.46739045226131,0.868102334704233,"Mean"
6.57604673366834,4.46739045226131,0.868514161695236,"Mean"
6.64582311557789,4.46739045226131,0.866683011896293,"Mean"
6.71559949748744,4.46739045226131,0.866211938209347,"Mean"
6.78537587939698,4.46739045226131,0.865794219305621,"Mean"
6.85515226130653,4.46739045226131,0.865381814948443,"Mean"
6.92492864321608,4.46739045226131,0.86531370403891,"Mean"
6.99470502512563,4.46739045226131,0.442915949141876,"Mean"
7.06448140703518,4.46739045226131,0.833932287100631,"Mean"
7.13425778894472,4.46739045226131,0.863775217342813,"Mean"
7.20403417085427,4.46739045226131,0.863601071242813,"Mean"
7.27381055276382,4.46739045226131,0.850454167364253,"Mean"
7.34358693467337,4.46739045226131,0.855330941774,"Mean"
7.41336331658291,4.46739045226131,0.371021017834169,"Mean"
7.48313969849246,4.46739045226131,0.257358021946134,"Mean"
7.55291608040201,4.46739045226131,0.247963809730213,"Mean"
5.73873015075377,4.52580904522613,0.871932962272906,"Mean"
5.80850653266332,4.52580904522613,0.871440746086359,"Mean"
5.87828291457286,4.52580904522613,0.871506364905742,"Mean"
5.94805929648241,4.52580904522613,0.595465420850318,"Mean"
6.01783567839196,4.52580904522613,0.873388381298229,"Mean"
6.08761206030151,4.52580904522613,0.869882205697808,"Mean"
6.15738844221106,4.52580904522613,0.870396751563351,"Mean"
6.2271648241206,4.52580904522613,0.86922162832773,"Mean"
6.29694120603015,4.52580904522613,0.868883270825926,"Mean"
6.3667175879397,4.52580904522613,0.866475684800478,"Mean"
6.43649396984925,4.52580904522613,0.867940370130899,"Mean"
6.50627035175879,4.52580904522613,0.867466197519293,"Mean"
6.57604673366834,4.52580904522613,0.866939076651915,"Mean"
6.64582311557789,4.52580904522613,0.866962024033063,"Mean"
6.71559949748744,4.52580904522613,0.866814475569772,"Mean"
6.78537587939698,4.52580904522613,0.865663555218248,"Mean"
6.85515226130653,4.52580904522613,0.865901349979851,"Mean"
6.92492864321608,4.52580904522613,0.864881416553341,"Mean"
6.99470502512563,4.52580904522613,0.440265198181915,"Mean"
7.06448140703518,4.52580904522613,0.864510398890913,"Mean"
7.13425778894472,4.52580904522613,0.863566751435171,"Mean"
7.20403417085427,4.52580904522613,0.411948986828691,"Mean"
7.27381055276382,4.52580904522613,0.863649310437182,"Mean"
7.34358693467337,4.52580904522613,0.862154798976197,"Mean"
7.41336331658291,4.52580904522613,0.863484178028086,"Mean"
7.48313969849246,4.52580904522613,0.860902341893617,"Mean"
7.55291608040201,4.52580904522613,0.861007206677497,"Mean"
