"Latitude","Longitude","value","variable"
5.87828291457286,4.29213467336683,0.0814987825139863,"Mean"
5.94805929648241,4.29213467336683,0.0811701516888602,"Mean"
6.01783567839196,4.29213467336683,0.0610661115505719,"Mean"
6.08761206030151,4.29213467336683,0.35239864699245,"Mean"
6.15738844221106,4.29213467336683,0.232720297935943,"Mean"
6.2271648241206,4.29213467336683,0.0727058970987282,"Mean"
6.29694120603015,4.29213467336683,0.340413856307455,"Mean"
6.3667175879397,4.29213467336683,0.0761286848444104,"Mean"
6.43649396984925,4.29213467336683,0.079358126087167,"Mean"
6.50627035175879,4.29213467336683,0.0791802417075411,"Mean"
6.57604673366834,4.29213467336683,0.079025674189864,"Mean"
6.64582311557789,4.29213467336683,0.0788955455341234,"Mean"
6.71559949748744,4.29213467336683,0.0787910201137878,"Mean"
6.78537587939698,4.29213467336683,0.0787133063390674,"Mean"
5.87828291457286,4.35055326633166,0.085551191452249,"Mean"
5.94805929648241,4.35055326633166,0.152494850819419,"Mean"
6.01783567839196,4.35055326633166,0.281913756654824,"Mean"
6.08761206030151,4.35055326633166,0.0523650852493836,"Mean"
6.15738844221106,4.35055326633166,0.295086415108095,"Mean"
6.2271648241206,4.35055326633166,0.0597572853735609,"Mean"
6.29694120603015,4.35055326633166,0.0187568802728724,"Mean"
6.3667175879397,4.35055326633166,0.287459963240132,"Mean"
6.43649396984925,4.35055326633166,0.0344639277058968,"Mean"
6.50627035175879,4.35055326633166,0.280967429606394,"Mean"
6.57604673366834,4.35055326633166,0.305023344726715,"Mean"
6.64582311557789,4.35055326633166,0.299678230556487,"Mean"
6.71559949748744,4.35055326633166,0.0554630688609335,"Mean"
6.78537587939698,4.35055326633166,0.193166423522905,"Mean"
6.85515226130653,4.35055326633166,0.0582445907410552,"Mean"
5.80850653266332,4.40897185929648,0.0901420427545365,"Mean"
5.87828291457286,4.40897185929648,0.299786544322312,"Mean"
5.94805929648241,4.40897185929648,0.286501202000731,"Mean"
6.01783567839196,4.40897185929648,0.301954808567739,"Mean"
6.08761206030151,4.40897185929648,0.33947743566323,"Mean"
6.15738844221106,4.40897185929648,0.300699496869239,"Mean"
6.2271648241206,4.40897185929648,0.411412403534647,"Mean"
6.29694120603015,4.40897185929648,0.36044566460249,"Mean"
6.3667175879397,4.40897185929648,0.292893309558009,"Mean"
6.43649396984925,4.40897185929648,0.291457890490639,"Mean"
6.50627035175879,4.40897185929648,0.289896794964316,"Mean"
6.57604673366834,4.40897185929648,0.28820792021203,"Mean"
6.64582311557789,4.40897185929648,0.290994533674088,"Mean"
6.71559949748744,4.40897185929648,0.0551575280582412,"Mean"
6.78537587939698,4.40897185929648,0.29543889749884,"Mean"
6.85515226130653,4.40897185929648,0.0459802308507909,"Mean"
6.92492864321608,4.40897185929648,0.294008224424242,"Mean"
5.73873015075377,4.46739045226131,0.0949502045577433,"Mean"
