"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.266959679704289,2027,0.215060486632929,1600,0.329184736038596,2543
"Adamawa",0.37955714396594,50338,0.332462749111478,43708,0.426010484242736,57369
"Akwa Ibom",0.292336605885575,2382,0.192983066583843,1574,0.403512443958394,3289
"Anambra",0.369067237702224,7656,0.33141156541423,6860,0.413328435770833,8618
"Bauchi",0.355037890064234,123885,0.328393506486081,116419,0.382642189008935,131486
"Bayelsa",0.328248162128689,400,0.0374129832140108,60,0.758809763561649,978
"Benue",0.299950620627592,63809,0.275588452032361,58593,0.325120145770195,69194
"Borno",0.6671419318929,49545,0.601561941554527,43134,0.722575313561988,55538
"Cross River",0.272536772654066,3826,0.239061342919106,3429,0.309306223284404,4251
"Delta",0.453304433898608,13413,0.229909160684307,7273,0.686811071076943,19776
"Ebonyi",0.334575915956479,11406,0.309656222959596,10561,0.360205347615933,12275
"Edo",0.524651706063339,18041,0.43928647732738,15757,0.603941813424191,20217
"Ekiti",0.392710342215439,2302,0.362114304126341,2123,0.423917671138226,2485
"Enugu",0.34758160536936,12281,0.321255046988518,11359,0.374627299156147,13229
"Federal Capital Territory",0.335172507074846,73783,0.31218269814157,68784,0.358778771543676,78918
"Gombe",0.345535220260726,30621,0.317726164064477,28309,0.374049298188132,33002
"Imo",0.288432793582604,2958,0.219730013236778,2380,0.366035953106951,3596
"Jigawa",0.196252912859727,0,0.164981438305515,0,0.233146581784133,0
"Kaduna",0.296739088385166,138123,0.27731275990971,128605,0.316818265179763,147936
"Kano",0.243649146876414,637,0.21894257283207,555,0.269858249500675,724
"Katsina",0.150393373814556,2230,0.118087074397213,790,0.193655659881103,4708
"Kebbi",0.188089759900017,98005,0.13226596031181,72694,0.255906880767926,128102
"Kogi",0.426557340324189,133702,0.391632199531159,122854,0.462108724890131,144720
"Kwara",0.237818758262888,110749,0.214659480188184,100271,0.262472268473208,121855
"Lagos",0.834447948898075,2961,0.75753859955859,2660,0.896985204918152,3185
"Nasarawa",0.431572362564927,201754,0.403899557076623,188855,0.459894605978375,214996
"Niger",0.227577144081237,356911,0.201964512500498,317258,0.254701024168229,399305
"Ogun",0.722770855056952,29344,0.663827767723537,27094,0.774992145113275,31351
"Ondo",0.565899898185004,4471,0.48333705024447,3792,0.645377373023267,5157
"Osun",0.366839081673778,11652,0.338188960178974,10699,0.396074633542176,12628
"Oyo",0.271007072784515,72859,0.242913369336587,65173,0.301089494190532,81044
"Plateau",0.362272712993434,229858,0.338261721504493,214741,0.386933496098189,245279
"Rivers",0.289253058764452,602,0.0831119548618826,195,0.565490405827981,1137
"Sokoto",0.0924638906002507,17471,0.0613413556614602,11728,0.132855243153642,24929
"Taraba",0.139114118936215,132963,0.120077446121398,115267,0.162116035241902,154903
"Yobe",0.141474443177016,2379,0.110434788518492,1287,0.185567722910852,4241
"Zamfara",0.116363848479115,35178,0.0916617497019432,29022,0.145362920938459,42156
"Total",0.311979641621001,2050522,0.268566895853025,1835463,0.359828015738271,2285123
