"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.151629975546422,1180,0.119253554762095,910,0.193520909218595,1534
"Adamawa",0.385886850034746,49756,0.335643005987077,42350,0.43411390199688,57275
"Akwa Ibom",0.111893980353273,940,0.070955605189456,595,0.170443182136787,1425
"Anambra",0.30072147614758,6554,0.273644762990981,5996,0.328946317719311,7132
"Bauchi",0.29658521493241,97578,0.27152695712795,89316,0.322769785022263,106144
"Bayelsa",0.103051825952023,211,0.00441841359010464,11,0.387381524879513,842
"Benue",0.331532640835161,71476,0.308262548803473,66479,0.355513731531043,76621
"Borno",0.703536040151837,58011,0.652094226995913,54301,0.745859924800438,60767
"Cross River",0.162479500491812,2964,0.139466083825569,2648,0.18684278246004,3307
"Delta",0.237040363791467,7356,0.111565636523276,3846,0.440956838286831,13171
"Ebonyi",0.268679991128394,9280,0.245943421536136,8502,0.292416519980624,10093
"Edo",0.39822538630125,15766,0.327762295045157,13798,0.478386493524109,17916
"Ekiti",0.455071307029543,2755,0.422691215217679,2568,0.487682958362235,2943
"Enugu",0.316952534010825,11453,0.292323515279351,10579,0.34239636602691,12355
"Federal Capital Territory",0.293711282187576,63823,0.269819271304328,58484,0.318585568692205,69397
"Gombe",0.236640165224024,23020,0.211008937136037,20493,0.26377098242283,25692
"Imo",0.177224619429637,1824,0.126151820872572,1379,0.239871692518157,2348
"Jigawa",0.171895756314241,0,0.142042120547218,0,0.207345988510671,0
"Kaduna",0.305440902757639,129738,0.284201026518949,119068,0.327357316233901,140795
"Kano",0.240918309043114,432,0.218048359131683,361,0.265020793556809,511
"Katsina",0.148175954731623,1452,0.121079578963214,499,0.184243216646633,3200
"Kebbi",0.119712374861192,71457,0.0837419135425637,53419,0.165365550831349,93385
"Kogi",0.43081223452603,133723,0.401062639414277,124503,0.460956122729453,143060
"Kwara",0.301941164595472,136062,0.274680802774441,124212,0.330668716051644,148522
"Lagos",0.643504547702412,2400,0.533777535958191,2024,0.740841902067959,2727
"Nasarawa",0.409175060550432,190830,0.38269450541281,178435,0.436060017153786,203423
"Niger",0.225816934878324,353209,0.200972861934752,314216,0.252485551079679,395152
"Ogun",0.597269507721098,25457,0.527003225843558,22723,0.662525129621472,28004
"Ondo",0.435259210312778,3715,0.361078270717238,3125,0.520868432317787,4422
"Osun",0.343837009074341,11754,0.315625049792629,10804,0.372916679630886,12733
"Oyo",0.313782032169293,85430,0.282385176332648,76814,0.346649020256017,94455
"Plateau",0.328325581890635,205583,0.302286927024605,189159,0.355140916209895,222487
"Rivers",0.119212209715002,245,0.0202479291622123,57,0.304046519771936,604
"Sokoto",0.0688967895462974,11304,0.0461483424290245,7695,0.098568043293741,15975
"Taraba",0.135804691687698,123563,0.113687961426915,105098,0.162680472144027,146558
"Yobe",0.183501389871803,6088,0.121157489858983,2956,0.271863558482186,10901
"Zamfara",0.122807779809027,39023,0.0981500671869011,32144,0.151564664319212,46773
"Total",0.288544872579596,1955413,0.251635463645483,1749568,0.332921905218521,2182649
