"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.236438842425009,1793,0.187715622822982,1393,0.294491664563302,2271
"Adamawa",0.385850559946969,52039,0.330298185020534,43701,0.442220448247776,61077
"Akwa Ibom",0.243817939615088,2007,0.157853444208129,1291,0.351634652587828,2890
"Anambra",0.346394335639512,7317,0.302892773402174,6369,0.394895837266457,8388
"Bauchi",0.310839452956803,110761,0.282491097986292,103121,0.34060557692714,118586
"Bayelsa",0.121844375591206,284,0.00946302538247316,25,0.39494096611673,915
"Benue",0.271789002719069,58248,0.245416962095177,52593,0.29959651878935,64221
"Borno",0.648021543065119,51812,0.572481317817908,45251,0.709227225133377,57333
"Cross River",0.240162932063746,3473,0.206928671248561,3059,0.28137467936291,3946
"Delta",0.266510859671118,8307,0.138680186432761,4604,0.497057033688304,14896
"Ebonyi",0.327829902532069,11313,0.298728373001097,10303,0.35790875450537,12356
"Edo",0.451058525378274,15593,0.363391038748383,13236,0.538425156053048,17982
"Ekiti",0.352287637329732,2051,0.319709225378709,1861,0.385922275772968,2247
"Enugu",0.310251946507732,10991,0.282620868830553,10018,0.338949222551717,12002
"Federal Capital Territory",0.308309253152216,69080,0.278416991643958,62231,0.339534348411599,76244
"Gombe",0.305309202410165,29055,0.275198407707669,26585,0.336855182994817,31617
"Imo",0.268985218970255,2849,0.202530703277103,2264,0.343660909004268,3486
"Jigawa",0.194545536474467,0,0.158870955968934,0,0.238294741317068,0
"Kaduna",0.277722120159455,125923,0.257643235514357,116173,0.298608132221138,136059
"Kano",0.216981077369039,554,0.192479289056123,477,0.243457847309443,637
"Katsina",0.15928411831495,2455,0.126631619544564,1003,0.201159192601175,4745
"Kebbi",0.111884650791573,67181,0.073513123792442,47890,0.163684880243684,92197
"Kogi",0.353924787922517,110835,0.318055519994713,99696,0.391097830924047,122347
"Kwara",0.263868894496688,122247,0.236084054585544,109729,0.293440473513824,135533
"Lagos",0.727541459531044,2615,0.615134057207948,2211,0.831407645632289,2977
"Nasarawa",0.380561997186458,179296,0.350970053411583,165422,0.411373019908403,193761
"Niger",0.196931233217325,315611,0.172368162459089,276578,0.223815794121028,358237
"Ogun",0.677092131908672,27848,0.609920778929738,25238,0.737348897212261,30199
"Ondo",0.504006612724089,4036,0.415578068576876,3299,0.594518039112815,4796
"Osun",0.380208192624415,12313,0.349783875668863,11292,0.411413837707218,13367
"Oyo",0.340960693856236,94288,0.30616069149426,84670,0.377713006805302,104361
"Plateau",0.337480133225987,212119,0.311882858813766,196053,0.363969219920924,228638
"Rivers",0.1175167173943,282,0.0284365225888956,81,0.30508902941111,669
"Sokoto",0.0954211488467867,18677,0.0614639466027348,11584,0.140116130415682,28127
"Taraba",0.157437528584238,148116,0.13351541864581,126164,0.187199842764612,175595
"Yobe",0.167034738433195,4700,0.118314543420447,2399,0.23674574751758,8324
"Zamfara",0.125334992563501,35027,0.0982914540663757,28557,0.157175594452037,42424
"Total",0.287814406061776,1921096,0.246306080498944,1696421,0.336990501887271,2173448
