"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.219490903749338,1742,0.169687380321095,1326,0.276197257353143,2216
"Adamawa",0.34406612742416,45381,0.293408854196917,38302,0.395648415299029,53096
"Akwa Ibom",0.303333111180401,2451,0.207410668873647,1736,0.424712159458735,3203
"Anambra",0.332235256356026,7022,0.293878022826865,6203,0.379599888141192,8066
"Bauchi",0.345696964074068,127604,0.316068084463975,119313,0.37659761996287,136028
"Bayelsa",0.438631440374332,698,0.114712939970741,251,0.925036243525292,1037
"Benue",0.270168748377456,58688,0.243485507279312,52857,0.298258779174886,64835
"Borno",0.671316797623053,54493,0.599053155456751,48606,0.730788767850131,59185
"Cross River",0.190133024360374,3023,0.158714920464522,2663,0.235913825517313,3431
"Delta",0.469058154062145,12203,0.260779761235487,8127,0.757380681872588,15647
"Ebonyi",0.325922795772862,11400,0.297039049582992,10390,0.355705627372499,12440
"Edo",0.498542201477512,16715,0.419520906186778,14546,0.570670542787426,18760
"Ekiti",0.297101923610205,1776,0.26746037791751,1601,0.328048519597349,1958
"Enugu",0.280571623981639,10082,0.254443203841518,9152,0.307842163934743,11051
"Federal Capital Territory",0.332197842877407,76010,0.301058881838978,68773,0.364511917660406,83513
"Gombe",0.357522181276679,33159,0.324482938580392,30493,0.391429511946902,35897
"Imo",0.29325318960688,2962,0.226912539653524,2395,0.364750707984446,3564
"Jigawa",0.212103780448326,0,0.176122860391149,0,0.253950950957078,0
"Kaduna",0.284426429242605,126845,0.264301308241695,117161,0.305350798901443,136908
"Kano",0.256902720923329,628,0.229671888797906,546,0.285867673003484,717
"Katsina",0.137853993258403,2316,0.109198491180523,1073,0.174006927002352,4192
"Kebbi",0.0992394795665725,57583,0.0632044854456818,39187,0.14779896758989,81479
"Kogi",0.358817372879727,114895,0.322951923414199,103564,0.39589641601952,126532
"Kwara",0.219785849775436,104062,0.19589806590548,93031,0.245440979590314,115870
"Lagos",0.86381809343422,3067,0.786965494722271,2773,0.928062229976255,3311
"Nasarawa",0.414810113630401,196010,0.384787143279865,181974,0.446008344900605,210600
"Niger",0.196464871790967,310801,0.171219337637131,272141,0.223783078396675,352920
"Ogun",0.751660599527329,30880,0.697762254683482,28841,0.798898102683747,32681
"Ondo",0.549000796626104,4346,0.469972224608918,3699,0.621759063578143,4920
"Osun",0.328894521443028,10555,0.300099670370131,9592,0.358663329256778,11556
"Oyo",0.289245196952183,79428,0.259247217673056,71041,0.321266786037818,88310
"Plateau",0.35405303691899,221515,0.328222033694012,205270,0.380789423240679,238193
"Rivers",0.327203665548777,571,0.108846778539769,271,0.747711330216887,921
"Sokoto",0.0354733815192932,8526,0.020679124259608,5051,0.0567110613949017,13443
"Taraba",0.138516189638145,133162,0.120481425891625,116714,0.159572038437135,152331
"Yobe",0.208043098581733,6567,0.147773116697891,3573,0.289588639726091,10929
"Zamfara",0.0648882714261197,21033,0.0487223722360307,16630,0.0849401375689312,26261
"Total",0.297569222438939,1898199,0.253228352751028,1688868,0.349610272177097,2126000
