"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.165982235139243,1355,0.124233286114227,1000,0.216573140178575,1786
"Adamawa",0.302727546366383,40989,0.245520082692035,33021,0.364015487092892,49953
"Akwa Ibom",0.290047912923845,2388,0.204255918390492,1677,0.37645952086581,3109
"Anambra",0.284178799761407,6167,0.243943213825171,5271,0.330286889820691,7207
"Bauchi",0.277920783589779,93269,0.251738822561998,85868,0.30562411573417,100945
"Bayelsa",0.627459136493432,1315,0.337256915810137,736,0.849141833539732,1740
"Benue",0.255056725112834,56400,0.229467175016002,50763,0.281972577168982,62314
"Borno",0.682409421023125,57632,0.621127268929472,53180,0.73255104673815,60926
"Cross River",0.15467561610042,2846,0.131118641216733,2475,0.181080968459435,3255
"Delta",0.562976350217461,16888,0.39287928746022,12147,0.700439535136513,20739
"Ebonyi",0.296605846392593,10447,0.269637377395579,9505,0.32454867655888,11420
"Edo",0.366979411196151,12646,0.291665033900216,10574,0.442188837376549,14703
"Ekiti",0.273475167515581,1721,0.245175254590599,1547,0.303110016303596,1902
"Enugu",0.238811562688199,8783,0.215647003738787,7946,0.263116694550484,9658
"Federal Capital Territory",0.232451903894353,52867,0.208143044856943,47289,0.258213584368362,58776
"Gombe",0.22270533137868,20535,0.195953357590152,18433,0.250984240041059,22761
"Imo",0.252697948416757,2528,0.189763636036898,1991,0.321651256790573,3106
"Jigawa",0.184646654736075,0,0.150861479365302,0,0.226636854829258,0
"Kaduna",0.286118615753892,128348,0.26584208872996,118646,0.307147182933824,138410
"Kano",0.276592837330527,567,0.248597655901143,492,0.306200229128693,646
"Katsina",0.162350807878708,1577,0.133372328668059,655,0.198476220928539,3102
"Kebbi",0.106775168694284,57569,0.0680512462244234,39640,0.160149515174859,81612
"Kogi",0.244596146346395,77904,0.215474621519652,68668,0.275405009746153,87622
"Kwara",0.201358916753982,91127,0.177008468166117,80418,0.227729955138102,102697
"Lagos",0.828700290344261,3016,0.754302300628953,2765,0.887585696328156,3204
"Nasarawa",0.349028100214851,165579,0.320426990228635,152150,0.379023000179,179704
"Niger",0.172318576846273,265695,0.147884480181021,228920,0.198967805844941,306244
"Ogun",0.665777766642863,28335,0.604014579715755,25970,0.720641133819385,30458
"Ondo",0.408400461344146,3296,0.328441624417697,2610,0.484074006097121,3946
"Osun",0.242047038936772,8418,0.217439344278712,7579,0.267784400265646,9292
"Oyo",0.256371915124184,71689,0.227187426010574,63601,0.288009727628888,80346
"Plateau",0.304785532802348,192833,0.280053437375993,177260,0.330585857167629,208939
"Rivers",0.506679141302853,1049,0.322773810745153,672,0.683905196430364,1413
"Sokoto",0.105271693540657,18417,0.0674779597816578,11340,0.154672182848476,27832
"Taraba",0.126122770946863,120579,0.103421708905388,98594,0.154774649764975,148533
"Yobe",0.168200043180295,6169,0.111673750785246,2975,0.248827446719167,11057
"Zamfara",0.138901793085424,36296,0.107986555771673,29330,0.175192003420175,44292
"Total",0.277042946912426,1667239,0.234182276224362,1455709,0.321707844029359,1903650
