"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.205126377661316,1575,0.165510243689517,1250,0.253406714022892,1974
"Adamawa",0.341617469399043,45345,0.292295143305454,38612,0.389894891365673,52159
"Akwa Ibom",0.185431745694714,1502,0.123304485160648,1000,0.259627340489768,2108
"Anambra",0.318537664040933,6651,0.28664872417434,5989,0.35351130181867,7387
"Bauchi",0.322871551068853,112286,0.29965965456448,105586,0.34701634985662,119181
"Bayelsa",0.347489620048198,416,0.066040069236678,85,0.679862567761952,932
"Benue",0.30549602554435,65208,0.283992963201033,60529,0.327934658265868,70118
"Borno",0.518616793845493,36843,0.429012429076858,29063,0.595398185573606,44562
"Cross River",0.204193788145247,3100,0.177105503655212,2780,0.233265653476049,3445
"Delta",0.369286737571179,11206,0.199603070752794,6329,0.550376617602635,16343
"Ebonyi",0.307953014979326,10680,0.283688435627578,9842,0.333036320624539,11546
"Edo",0.421939025098804,15616,0.35417360256794,13796,0.493893890292416,17537
"Ekiti",0.372351690960214,2192,0.345017861382898,2031,0.400285520417531,2357
"Enugu",0.33296070889013,11817,0.309633002985868,10997,0.356963219993018,12660
"Federal Capital Territory",0.314786522497483,70357,0.29227580642097,65225,0.338071872306378,75672
"Gombe",0.312193310485032,29666,0.284480383104302,27564,0.340727568080628,31827
"Imo",0.228401505697922,2381,0.176056121365764,1928,0.28991822526033,2898
"Jigawa",0.215939180910587,0,0.186102383336073,0,0.250130180789478,0
"Kaduna",0.266290512738044,110902,0.249127225643905,103406,0.284080598157348,118678
"Kano",0.251494648675882,745,0.228336082992724,671,0.275876331025069,823
"Katsina",0.132969143314778,2203,0.105257210029089,930,0.168764152974012,4218
"Kebbi",0.171270707118016,100643,0.117984330211413,74224,0.236072181868371,131408
"Kogi",0.425794065976165,133091,0.396991653953288,124121,0.455215076197941,142293
"Kwara",0.257804542326066,120821,0.233722833763134,109805,0.283408443130961,132506
"Lagos",0.641321815363431,2208,0.539870974786456,1842,0.740626754212226,2582
"Nasarawa",0.377288351084795,176940,0.355354898945484,166698,0.399896745202382,187475
"Niger",0.213166714984787,341420,0.187932502328658,302404,0.240461808834253,383616
"Ogun",0.621993643257354,26120,0.556430912675599,23496,0.682910714696124,28541
"Ondo",0.453561443320845,3681,0.38656674992742,3156,0.525998309315449,4266
"Osun",0.328740376439337,10704,0.301924185160816,9809,0.356705533048713,11645
"Oyo",0.306723327833283,85000,0.275828308540711,76421,0.33906416986362,93976
"Plateau",0.323994614009762,204809,0.304575519970347,192853,0.344012394501705,217082
"Rivers",0.303119768454783,593,0.108383124019059,227,0.519179912544418,1002
"Sokoto",0.0346226976327149,9691,0.0216331758671458,6521,0.0527539754865826,13871
"Taraba",0.131441736600388,124520,0.113758164347281,108346,0.15194033893139,143583
"Yobe",0.141911863562615,2857,0.109329200494335,1624,0.186465784604178,4769
"Zamfara",0.0591977678723238,22082,0.0452027760153992,17722,0.0764804983681373,27186
"Total",0.276917360983737,1905873,0.236169619521767,1706881,0.320434951175261,2122225
