"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.223016370862682,1715,0.181237988184741,1374,0.272865989368102,2125
"Adamawa",0.289179177194336,36955,0.240566732227899,30516,0.339303367215917,44024
"Akwa Ibom",0.180948734051761,1376,0.115255847744698,955,0.269886177066306,1905
"Anambra",0.350982333615625,7359,0.311614622800895,6514,0.399250548460782,8428
"Bauchi",0.362446134871689,129100,0.334736301353219,121568,0.391215604166716,136767
"Bayelsa",0.287530445555113,306,0.0222136149055863,56,0.741784031276685,761
"Benue",0.341517408319741,72390,0.31784457003519,67195,0.366015112551226,77786
"Borno",0.564117564830613,40374,0.480596181224075,32733,0.636022900326538,47749
"Cross River",0.203715547177523,3224,0.171043541992845,2888,0.243992363416984,3591
"Delta",0.344399985201376,7990,0.147084535334331,4783,0.61141011457524,12285
"Ebonyi",0.329683762576288,11368,0.303955288437151,10482,0.356248878607071,12282
"Edo",0.486813440706918,18106,0.415940004552957,16211,0.558728541392356,20049
"Ekiti",0.402112986511258,2378,0.373378452400339,2210,0.431337354627468,2549
"Enugu",0.38204418702073,13528,0.35668626556727,12637,0.407960057304003,14438
"Federal Capital Territory",0.370741755383354,81758,0.343549126263698,75603,0.398674315108435,88096
"Gombe",0.340588227574353,32527,0.310362934599847,30287,0.371606262639924,34822
"Imo",0.242299038248695,2482,0.188073976595652,2016,0.304808969888786,3006
"Jigawa",0.221567748575792,0,0.186592459277593,0,0.262213811730086,0
"Kaduna",0.288815736217862,126801,0.270117822073732,118311,0.308201407947307,135613
"Kano",0.265585136371548,747,0.238425323640861,658,0.294539634247918,842
"Katsina",0.159710691330113,2696,0.128538186617602,1269,0.198348910856119,4796
"Kebbi",0.115471954948347,72111,0.0764989601161009,51561,0.1666882474482,97958
"Kogi",0.509333008795943,159442,0.478273403297575,149684,0.540429914934391,169191
"Kwara",0.321793283186709,149079,0.294072865064701,136510,0.35084844996478,162220
"Lagos",0.639091071267018,2149,0.512727569000554,1755,0.75811733772365,2525
"Nasarawa",0.462388376760021,215782,0.434800021985305,202875,0.490867860893703,229148
"Niger",0.22812079323755,357667,0.201985028096253,318114,0.25646774946228,400482
"Ogun",0.625835973219358,26169,0.556763639559154,23403,0.691558915067073,28745
"Ondo",0.518081143257811,4261,0.441867693980798,3663,0.596691026180703,4919
"Osun",0.392219075855765,12855,0.361855836231371,11830,0.4232811738914,13909
"Oyo",0.373291708713104,103080,0.338894616268734,93584,0.409506105877172,112971
"Plateau",0.368843784392981,235726,0.345369667302018,221264,0.393053623443736,250478
"Rivers",0.246671726419048,306,0.0413800222835309,106,0.579032271862647,617
"Sokoto",0.0558953748330053,11770,0.0358992177684705,7635,0.08282696224239,17284
"Taraba",0.123421461603889,120865,0.108087006338604,106683,0.141404699468363,137431
"Yobe",0.143331201346015,2800,0.1103120822393,1552,0.188869598491345,4789
"Zamfara",0.101619609338829,32819,0.0798778146914861,26956,0.127476363644907,39525
"Total",0.299532485258696,2100065,0.256831743178144,1895442,0.349107915960391,2324105
