"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.226704227567852,1773,0.178606117450314,1366,0.285746492402398,2275
"Adamawa",0.367649330883295,48493,0.325271712405662,42503,0.408338921175816,54453
"Akwa Ibom",0.263208774216136,2184,0.170389849326652,1418,0.372404356619617,3078
"Anambra",0.360836450616145,7697,0.329492079664602,7061,0.392890879928311,8347
"Bauchi",0.34002008161188,116995,0.311894495538552,109397,0.369255618245075,124743
"Bayelsa",0.320844397600231,435,0.0362383777351775,61,0.76851014982086,1068
"Benue",0.300170085873595,64291,0.274482444565103,58738,0.326728619875039,70031
"Borno",0.701992086581376,57841,0.652653586986718,54236,0.742658337303199,60594
"Cross River",0.207248801656832,3296,0.182314911366658,2982,0.233447356094042,3627
"Delta",0.471505275432137,13916,0.24222852027163,7711,0.705100199719319,20144
"Ebonyi",0.322568193774129,11152,0.295865951143851,10221,0.350097180250223,12113
"Edo",0.515599083740541,18103,0.429133351572014,15796,0.596894110189155,20304
"Ekiti",0.366218619506131,2193,0.336277935078723,2020,0.39691356193299,2371
"Enugu",0.314577976140488,11284,0.2905899251693,10422,0.339242935942918,12168
"Federal Capital Territory",0.328919170299804,73888,0.300497296255803,67327,0.35832668688498,80684
"Gombe",0.292081400843098,27890,0.262272511188542,25549,0.322970893202913,30317
"Imo",0.306059907674354,3128,0.233006893988656,2507,0.387005496910228,3798
"Jigawa",0.201292166636831,0,0.166025724606771,0,0.242095075952629,0
"Kaduna",0.310582466318068,140303,0.290794979006603,130934,0.330890408255495,149874
"Kano",0.246526305084332,546,0.221487660698344,476,0.272867827174248,620
"Katsina",0.128962092299593,1836,0.0991667837749654,597,0.169749436191933,4098
"Kebbi",0.0905680611411718,58838,0.0613138603400139,42793,0.128728388681916,78731
"Kogi",0.408955071835222,129034,0.374035064107723,118140,0.44433995555947,140044
"Kwara",0.261701798827267,121504,0.23651390968156,110123,0.288423910741097,133540
"Lagos",0.806054864640937,2878,0.727305695956103,2609,0.868653498922694,3093
"Nasarawa",0.431095015438281,202747,0.402976841373288,189563,0.459459649379154,216053
"Niger",0.211140597436314,335189,0.186685918915984,297501,0.237582808968513,375776
"Ogun",0.68824169444407,28221,0.628079020359672,25823,0.741798714536232,30376
"Ondo",0.54585275121882,4449,0.458272425653428,3715,0.625990746984679,5131
"Osun",0.346097017517271,11378,0.321245909127525,10552,0.371542072435808,12225
"Oyo",0.292404737976248,79827,0.264541631958979,72009,0.32153003078388,88011
"Plateau",0.351682679148821,225855,0.327593625595373,210505,0.376285921263902,241507
"Rivers",0.297874464033796,645,0.085267117658108,215,0.589200199583748,1221
"Sokoto",0.0401532296093986,8927,0.0242542491114165,5679,0.0628037996056417,13459
"Taraba",0.107500644516445,105081,0.0923658727660017,91624,0.124777965020087,120844
"Yobe",0.189994081488527,5592,0.130142099487936,2863,0.272942696952347,9740
"Zamfara",0.0838396267779667,29481,0.0637918543469495,23747,0.108538028460876,36174
"Total",0.301686515241933,1956889,0.260001905942553,1758781,0.34821069595639,2170629
