"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.221260388218781,1786,0.170820374489327,1363,0.278033944605051,2263
"Adamawa",0.272846208816467,37270,0.218564721573971,29587,0.331096066922934,45912
"Akwa Ibom",0.293674089861711,2441,0.208611031406029,1759,0.419694630663398,3177
"Anambra",0.32379496421446,6879,0.2806491010266,5933,0.369222857588637,7879
"Bauchi",0.28652338069461,105375,0.261766716588943,97752,0.312451895919876,113201
"Bayelsa",0.440476316649223,888,0.187816407484188,424,0.947137490706964,1223
"Benue",0.260753757452213,57070,0.235050522205653,51427,0.287636176950283,62955
"Borno",0.677095052030381,56724,0.614306507772281,52179,0.72915054592412,60234
"Cross River",0.170168067265144,2843,0.1437705329852,2504,0.215943101127888,3234
"Delta",0.484560031562624,13908,0.324160274655218,10087,0.784540297907165,17145
"Ebonyi",0.28104156096852,9831,0.255431159543507,8939,0.307721994813871,10758
"Edo",0.512935945646299,16926,0.44170527758617,14950,0.578967356328458,18791
"Ekiti",0.379871703168851,2253,0.346372924813253,2055,0.414210723066761,2454
"Enugu",0.261476454065778,9429,0.237048828758382,8559,0.287039745933157,10338
"Federal Capital Territory",0.302842780711955,68491,0.277121009750491,62634,0.32960043443391,74579
"Gombe",0.292482807666418,27773,0.264199319678312,25449,0.321575618922652,30182
"Imo",0.321493077151454,3186,0.253373594961562,2607,0.393558369619792,3792
"Jigawa",0.169848669038473,0,0.138883668325932,0,0.208038956470462,0
"Kaduna",0.304181516459686,138614,0.283591336807325,128632,0.325376933384524,148849
"Kano",0.224533468852106,426,0.19987477489599,365,0.250753887864522,493
"Katsina",0.144000177490096,1541,0.118930000630421,709,0.175103534999136,2861
"Kebbi",0.10442240738257,64263,0.0702853862235484,46255,0.15000868018499,87518
"Kogi",0.342669853221409,108079,0.308182546423645,97295,0.378207970488192,119135
"Kwara",0.245309877540355,113705,0.219905387274462,102279,0.272392341657067,125831
"Lagos",0.811275813270113,2885,0.731562208658835,2609,0.885428164149275,3158
"Nasarawa",0.385215513628787,181889,0.356334166856948,168345,0.414888529090345,195839
"Niger",0.225364551407559,354167,0.19865199806022,313394,0.253757719194828,398018
"Ogun",0.664827212572118,26988,0.600805017726717,24420,0.721474596350338,29322
"Ondo",0.571710329384579,4649,0.499141060872819,4056,0.636742355210899,5122
"Osun",0.3443274524577,11344,0.31494272282212,10365,0.374456651474393,12348
"Oyo",0.277736455410933,75891,0.246830785704536,67453,0.310483541067365,84811
"Plateau",0.32057794474078,202421,0.296567511263353,187465,0.345442644597859,217824
"Rivers",0.329575153907438,691,0.153957980664957,379,0.794123897231152,1047
"Sokoto",0.0788618696298901,14682,0.05061617643776,9066,0.116247410664357,22262
"Taraba",0.129274249353843,121413,0.109709911421182,104127,0.153252592048409,142549
"Yobe",0.175515208278951,6068,0.119095199279601,3015,0.255780482129033,10731
"Zamfara",0.132511253794469,41820,0.104793696853623,34654,0.164949825371735,49916
"Total",0.291146593178645,1894608,0.249575091624173,1683095,0.344047323149474,2125752
