"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.267547782421835,2027,0.21296400064558,1577,0.333548844667817,2576
"Adamawa",0.355022233510952,47539,0.304717544996577,39935,0.404307076574107,55367
"Akwa Ibom",0.299233805390044,2475,0.201252998876037,1657,0.406446114892118,3369
"Anambra",0.370549752174954,7823,0.322777189663693,6787,0.417238022246776,8826
"Bauchi",0.332168219171597,106356,0.301440018416209,98611,0.364141095584913,114305
"Bayelsa",0.122265294721295,279,0.0112053280667781,30,0.367402145367609,805
"Benue",0.271644634572615,57790,0.244128700531134,51858,0.30044968318555,63991
"Borno",0.61754166532729,42728,0.539562514640831,35300,0.682140642666952,50021
"Cross River",0.258220629663584,3732,0.223651115942029,3311,0.295812395159751,4179
"Delta",0.315397836956109,9732,0.176698183367653,5802,0.490002003775687,14501
"Ebonyi",0.342016218115381,11729,0.31211388721336,10695,0.372828646372736,12795
"Edo",0.466245406609041,15717,0.378536739742221,13340,0.552441479804728,18055
"Ekiti",0.317230490163017,1883,0.286184172327938,1701,0.349521734258778,2072
"Enugu",0.301686581071213,10682,0.274299852069793,9719,0.330184357549416,11685
"Federal Capital Territory",0.267335839423617,59957,0.239632997117501,53613,0.296558738895326,66659
"Gombe",0.321382664423959,27846,0.287456508395266,25357,0.356208807355145,30436
"Imo",0.319123095887439,3327,0.241626340482332,2658,0.405432452810041,4051
"Jigawa",0.220090563053276,0,0.181079811640032,0,0.266343359566216,0
"Kaduna",0.286058870214218,131594,0.265041050954164,121251,0.307785769563571,142247
"Kano",0.227604410916022,600,0.20081917011105,518,0.256105905101663,688
"Katsina",0.172524529194808,2097,0.137195936628035,686,0.219619332472113,4616
"Kebbi",0.122147346598904,74719,0.0819388945301494,55245,0.175320127257506,99227
"Kogi",0.323617610076843,101466,0.287408594834023,90158,0.361103226412312,113135
"Kwara",0.26015300067537,120018,0.231766501152355,107287,0.290418532849505,133551
"Lagos",0.755704195458168,2711,0.655370181543646,2373,0.830723212786961,2962
"Nasarawa",0.372642920101089,176285,0.342476523286121,162124,0.403383361860986,190709
"Niger",0.218808559051189,347527,0.189760344963609,303091,0.250503728900537,395871
"Ogun",0.680207895518574,28092,0.614133689148434,25561,0.73896320904244,30360
"Ondo",0.47814634975114,3831,0.390646811076527,3095,0.56639421858177,4588
"Osun",0.305026173108963,9924,0.277256807026586,8996,0.333817903501584,10888
"Oyo",0.290150885951766,80635,0.2574780078756,71624,0.324476274846031,90114
"Plateau",0.315508803080707,200802,0.290431221188934,185038,0.34148359980323,217061
"Rivers",0.13950164089194,345,0.0405966860006494,115,0.298233666726702,690
"Sokoto",0.202946941549249,36456,0.146458230603944,25218,0.26960296950559,49904
"Taraba",0.105345678024137,102757,0.0874421846505171,86380,0.127096205259281,123277
"Yobe",0.148845417992126,2601,0.114269141236167,1415,0.197186094449672,4580
"Zamfara",0.228384275289519,59909,0.188236555404294,50706,0.272672670017403,69949
"Total",0.291102336418778,1893993,0.248115232717082,1662830,0.338986472753518,2148110
