"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.320768548444596,2505,0.256116739861168,1967,0.388239490301062,3069
"Adamawa",0.326670547651356,44327,0.275326401940756,37040,0.377537578754265,51697
"Akwa Ibom",0.435847394077212,3579,0.323626921653181,2658,0.537160046914654,4420
"Anambra",0.37096381600503,7710,0.336534583240741,7014,0.405930831287074,8418
"Bauchi",0.320595947695126,115400,0.292545248869408,107653,0.349892751558117,123310
"Bayelsa",0.660588150885387,1408,0.214149801815216,509,0.932485313773697,1937
"Benue",0.287022680224709,61728,0.260189921032254,55980,0.314923194397265,67691
"Borno",0.671603601383368,55888,0.608501007965899,51247,0.722897205512835,59520
"Cross River",0.288338488413528,3957,0.252650437104053,3550,0.325419821466005,4386
"Delta",0.649750416261445,19244,0.421027597704645,12882,0.791935124411277,23308
"Ebonyi",0.34522961256368,11916,0.316289861679732,10913,0.375037016479973,12949
"Edo",0.550359447489507,18004,0.470708569308792,15793,0.618049020443454,19990
"Ekiti",0.337385510371462,1937,0.305793627643838,1755,0.370087283810565,2126
"Enugu",0.312377599663679,11051,0.28509973766007,10091,0.340678398079867,12046
"Federal Capital Territory",0.320764137517748,72027,0.29048145561301,65085,0.352279360924884,79259
"Gombe",0.321675099612715,30215,0.290602284788594,27691,0.353384380988613,32821
"Imo",0.394588850629518,3959,0.314792623270316,3286,0.475042894193392,4633
"Jigawa",0.2015363175361,0,0.166551335357906,0,0.241766009868407,0
"Kaduna",0.302944201227375,138257,0.282546868673777,128350,0.323953755032911,148409
"Kano",0.233392920407046,514,0.20820497444795,444,0.259877787251713,590
"Katsina",0.105340932781438,1504,0.081618269092243,600,0.136836782479129,3035
"Kebbi",0.0565011148780553,38276,0.0368357665817502,26525,0.0831568921206474,53601
"Kogi",0.36527311040228,114818,0.329110442948901,103598,0.402307322621416,126277
"Kwara",0.206375836534523,96684,0.183638248795242,86319,0.230877218885257,107807
"Lagos",0.888116874074117,3170,0.838465250799648,3001,0.926116767464211,3297
"Nasarawa",0.417044377814292,197174,0.388087614552104,183594,0.446370892924126,210927
"Niger",0.191419292002566,303359,0.16744216149594,266728,0.217303351042408,343064
"Ogun",0.749074798095094,30057,0.696162176087101,27905,0.794313424559548,31964
"Ondo",0.605151685504605,4840,0.527706041291162,4174,0.665802735851228,5358
"Osun",0.360668072708646,11342,0.331635712344467,10386,0.390430824259758,12327
"Oyo",0.25709086349338,68102,0.228782535296012,60327,0.287101446295407,76370
"Plateau",0.345578477486291,217355,0.320845265523367,201673,0.370929565246169,233422
"Rivers",0.536027016167879,1119,0.254264154243058,572,0.780208484408326,1594
"Sokoto",0.0166603976454043,3909,0.00884852103666809,2267,0.0290184107095837,6418
"Taraba",0.141159699910048,133446,0.121896540434634,117039,0.163183641051677,152248
"Yobe",0.195979310456764,6450,0.134183784983903,3389,0.280953398508541,10966
"Zamfara",0.0547327001585979,20897,0.0393248553974152,16052,0.0748770150315689,26815
"Total",0.304744377762634,1856128,0.259790302718973,1658056,0.347054536460368,2066071
