"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abia",0.192496077620753,1488,0.147705327287352,1115,0.246995898695159,1942
"Adamawa",0.392701673427476,54553,0.343272700799019,47404,0.440073728357276,61514
"Akwa Ibom",0.228621372618653,1854,0.142621516642541,1153,0.324989777914098,2647
"Anambra",0.315835439146363,6733,0.285456255544262,6117,0.346959340336982,7365
"Bauchi",0.284099737277712,104387,0.260145606047623,97351,0.309124451127578,111601
"Bayelsa",0.389404836640721,392,0.0708817900114563,81,0.757928360480174,923
"Benue",0.272901942243394,59391,0.248139319289005,54081,0.298689463455939,64907
"Borno",0.655662521930701,55124,0.586425613985678,50233,0.710466956112058,58923
"Cross River",0.207408687242384,3089,0.179352696676842,2748,0.237523470339003,3455
"Delta",0.44896352203349,13623,0.242338624908695,7715,0.644116702882584,19121
"Ebonyi",0.27297883350816,9500,0.247940104454638,8633,0.299171140587071,10407
"Edo",0.428195967732768,15074,0.343025581246549,12785,0.512513922911646,17359
"Ekiti",0.316975259047586,1857,0.286680237780728,1680,0.34846342991714,2040
"Enugu",0.254468994787447,9074,0.230450178488233,8226,0.279686706642623,9962
"Federal Capital Territory",0.27380239211697,61823,0.250744560343635,56592,0.297872947094872,67281
"Gombe",0.316755396946796,30109,0.288214891577614,27652,0.345970289848332,32644
"Imo",0.248045144157671,2583,0.183458444476528,2017,0.32052070430394,3197
"Jigawa",0.198760843253615,0,0.16477234017144,0,0.237382332017001,0
"Kaduna",0.25560197458903,112987,0.237242911184579,103998,0.27466026320346,122305
"Kano",0.190317001229541,407,0.169023315722842,348,0.212960682376602,472
"Katsina",0.110209349380491,1606,0.0861431397931417,616,0.142212211669228,3302
"Kebbi",0.0700832060932549,47262,0.048923854971674,34743,0.0976379693660915,62953
"Kogi",0.346132997913558,109227,0.312480900429249,98831,0.380814162155318,119908
"Kwara",0.259178227184592,121058,0.232627757860103,109107,0.287348076123126,133689
"Lagos",0.829437774233153,2979,0.759358704924749,2741,0.884433074042058,3164
"Nasarawa",0.363274569416719,171850,0.336475140520364,159236,0.390694523659883,184757
"Niger",0.201779869098059,314593,0.178136576149332,278581,0.22706748565819,353352
"Ogun",0.717912675224429,29788,0.658856450332841,27489,0.769816772321141,31824
"Ondo",0.487880506279427,3975,0.400097717288081,3235,0.570646589304676,4676
"Osun",0.331462781353118,10734,0.303884009697538,9821,0.359876186556099,11678
"Oyo",0.322017922017327,88003,0.290081836544274,79184,0.355327436021871,97207
"Plateau",0.305656854101599,191042,0.283153754570635,176796,0.328879451584669,205748
"Rivers",0.352277610933383,693,0.131972934373231,274,0.584419959203699,1148
"Sokoto",0.0296184213495994,5953,0.0175266510364179,3566,0.047115072323636,9446
"Taraba",0.145720035456189,135661,0.12608203217722,119169,0.167704825617072,154600
"Yobe",0.248296879294039,9767,0.168271761619271,5476,0.349412755608426,15390
"Zamfara",0.0728086755879845,26368,0.0556057014845524,21331,0.0939688075900323,32228
"Total",0.285489609482908,1814605,0.242146915871326,1620126,0.330800121341409,2023135
