"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0596525288085752,0,0.0163689372785256,0,0.150899211323737,0
"Ababo",0.389924300936527,7088,0.378544509795898,6875,0.401387018069629,7302
"Abay Chomen",0.361635582165121,1721,0.352387921743405,1676,0.370955142839722,1765
"Abaya",0.324137741163128,10304,0.300953832798536,9915,0.348122899808456,10700
"Abe Dongoro",0.348449134089286,6939,0.34050463278922,6806,0.356457340977375,7072
"Abergele",0.218825814251764,0,0.183061782735175,0,0.258519886047904,0
"Abeshege",0.409129407141753,10215,0.399709195659063,9967,0.418598055215812,10463
"Abichuna Gne'a",0.366172373241373,0,0.343582567006735,0,0.389208515347865,0
"Abobo",0.290729367591581,2825,0.270120748174519,2717,0.313054969086467,2933
"Abuna G/Beret",0.390406561950395,0,0.376572575413104,0,0.404365646184305,0
"Ada'a",0.355693279864307,0,0.339870035581621,0,0.371757820013618,0
"Adaa'r",0.387547220936915,0,0.276849175678588,0,0.513844221075807,0
"Adaba",0.163816668209401,0,0.14873921020219,0,0.179804936408132,0
"Adadle",0.460462636789462,0,4.52605526746959e-05,0,0.999865114978655,0
"Adama",0.34201721136165,0,0.325326951842786,0,0.359009008791198,0
"Adami Tulu Jido Kombolcha",0.325327094066244,0,0.308457769865461,0,0.342629665762428,0
"Adda Berga",0.371228027384968,0,0.354499744416368,0,0.388187513496129,0
"Addi Arekay",0.247595353274762,0,0.228154123266258,0,0.267833861559255,0
"Adola",0.260594965422334,8564,0.241505327505046,7974,0.280295306194711,9175
"Adwa",0.0670020468075897,0,0.00359708015015356,0,0.314992502214905,0
"Afambo",0.266086527944998,0,0.00206576747651924,0,0.931592152539944,0
"Afdem",0.414465107130734,0,0.0112951661873686,0,0.967569666217274,0
"Afder",0.567082808051716,0,0.00126151371584132,0,0.999866035661841,0
"Afdera",0.0298132377048326,0,0.0029548192367013,0,0.12029623860086,0
"Afele Kola",0.190507934890492,0,0.178053561077825,0,0.203443934846863,0
"Agalometi",0.365182363661999,2093,0.354022112247442,2028,0.376447967835359,2158
"Agarfa",0.192372355861613,0,0.176720654898288,0,0.208796795295343,0
"Ahferom",0.0665070637326589,0,0.00123403532711845,0,0.414395663349016,0
"Akaki",0.358180098922637,0,0.341500217257485,0,0.375148481043173,0
"Akaki - Kalit",0.350829580584441,0,0.323817160033096,0,0.378569400257211,0
"Akobo",0.000423997463044622,10,2.87641308544764e-05,1,0.00179188145787578,42
"Alaba",0.306456855860836,7020,0.296147249919799,6788,0.316912318121212,7256
"Alaje",0.118585651751087,0,0.0726288974760697,0,0.180477157602925,0
"Alamata",0.244584417540333,0,0.196736198973005,0,0.298933703011063,0
"Albuko",0.409279984520465,0,0.376550555506153,0,0.442614445530219,0
"Ale",0.317009999944625,13250,0.308892693792254,12937,0.325212177621576,13566
"Aleltu",0.33789990421356,0,0.319130562781626,0,0.357059210900227,0
"Alem Gena",0.376979345356431,0,0.362894318747531,0,0.391221520527258,0
"Aleta Wendo",0.252546567427605,0,0.241338661472713,0,0.26400787616567,0
"Alfa",0.305875503673513,850,0.292232553258121,815,0.319786763047336,885
"Alge Sachi",0.309485669374798,19304,0.303491391285767,18934,0.315528255664253,19677
"Alicho Woriro",0.291928556555639,0,0.281344816430164,0,0.302691285480639,0
"Alle",0.341094043517027,6913,0.329310016169954,6678,0.353025946859891,7151
"Amaro",0.275910753529271,12379,0.264946440665401,11905,0.287122593764977,12864
"Ambasel",0.377528304552848,0,0.348315054886408,0,0.40741528301509,0
"Ambo Zuria",0.369209326263594,0,0.358769453427896,0,0.379740327742376,0
"Ameya",0.370550840094155,0,0.361766157615847,0,0.379403886178688,0
"Amibara",0.4238195312547,0,0.342935156137864,0,0.512058155134762,0
"Amigna",0.25270735204641,0,0.232660263872977,0,0.273572246451627,0
"Amuru",0.34799040769076,1397,0.338139389881275,1364,0.357932857599626,1430
"Ana Sora",0.212136759586944,0,0.198293174942249,0,0.226489408449838,0
"Analemmo",0.310314860731067,0,0.300439732986628,0,0.320320147454536,0
"Anchar",0.326339261544721,0,0.303694347597059,0,0.349600758893978,0
"Anderacha",0.315923370422754,0,0.305767268313748,0,0.326211127592089,0
"Aneded",0.35676722722865,2335,0.341066014509638,2177,0.372673894225091,2494
"Anfilo",0.406417140291248,9546,0.395335809802185,9286,0.417565319208625,9807
"Angolelana Tera",0.331903568747024,0,0.310437734391853,0,0.353904840929248,0
"Anigacha",0.310609958433828,0,0.302705903642955,0,0.318596707234543,0
"Ankasha",0.292067108992582,0,0.284243697271009,0,0.299981490832827,0
"Ankober",0.408005128493784,0,0.382074068388009,0,0.434310862181998,0
"Antsokiya",0.483859293681753,0,0.445701248203572,0,0.522176718639193,0
"Arba Minch Zuria",0.328507007965214,22676,0.306298624076218,21698,0.351500616887702,23678
"Arbe Gonna",0.211884458194416,0,0.199888513962025,0,0.224260368827908,0
"Arero",0.988819915956196,0,0.979449300882962,0,0.994539807599904,0
"Argoba",0.537823312532677,0,0.49716701803977,0,0.578108053695683,0
"Argoba Special Woreda",0.441651066876259,0,0.41338614630401,0,0.470193957299999,0
"Aroresa",0.218954803502799,0,0.203783127033218,0,0.234713494414614,0
"Arsi Negele",0.287296475312752,0,0.264983997161613,0,0.310657043527555,0
"Artuma Fursi",0.510279422164951,0,0.472937363727521,0,0.547523466315226,0
"Aseko",0.27645978492547,0,0.257102604647693,0,0.296461016652809,0
"Asgede Tsimbila",0.125918896248135,0,0.0678119902473829,0,0.212282688100026,0
"Assagirt",0.3667513704064,0,0.343814457126248,0,0.390136444371707,0
"Assosa",0.637941043279761,39005,0.622921829318014,38056,0.652739791628887,39945
"Atsbi Wenberta",0.0319901890834979,0,0.00708867399701226,0,0.0915807103585985,0
"Aw-bare",0.399339089499779,0,1.09711541171658e-06,0,0.999972491170673,0
"Awabel",0.35023285346594,0,0.334442975026298,0,0.366268212338855,0
"Aware",0.407254865817912,0,2.88204222046534e-08,0,0.999998773959315,0
"Awasa",0.281912960840973,0,0.269284944106394,0,0.294823568687195,0
"Awasa Zuria",0.281402122477208,21144,0.270070865207023,20258,0.292954858147044,22049
"Awash Fentale",0.412264267157073,0,0.385111156783804,0,0.439821541023727,0
"Awra",0.164745869766548,0,0.0754824854685297,0,0.302836396909609,0
"Ayida",0.335213986423605,0,0.32388246502607,0,0.346690814897088,0
"Ayira",0.290868509521117,8718,0.284389173987436,8520,0.297412492356382,8917
"Ayisha",0.328578913074595,0,0.000123540189782109,0,0.996386840103095,0
"Aysaita",0.220637017831189,0,0.00539210090961104,0,0.811254634284768,0
"Babile",0.379317083759449,0,1.27441007911356e-05,0,0.999698046976857,0
"Babo",0.372414327142171,17250,0.36546130724568,16935,0.379406578356377,17567
"Badele Zuria",0.336477117353501,11740,0.33066012648715,11555,0.342331900992527,11926
"Bahir Dar Zuria",0.289209261477727,0,0.258392816669408,0,0.321958190441852,0
"Bako Gazer",0.362551482304535,42855,0.349904881672886,41409,0.375342994953654,44317
"Bako Tibe",0.349685273581133,0,0.343143630673581,0,0.356269212184432,0
"Bambasi",0.509453056010231,18893,0.497846813206481,18469,0.521050270679084,19317
"Banja",0.263744561619278,0,0.254838553708523,0,0.272799371635329,0
"Bare",0.517923159898504,0,6.56817648676541e-05,0,0.999986282838962,0
"Basketo",0.385238294955764,3855,0.374900548687837,3756,0.395651976764656,3955
"Baso Liben",0.376222614985151,11493,0.363290536307246,11105,0.389284084778556,11885
"Basona Worena",0.359301807431411,0,0.334649932826251,0,0.384522817570074,0
"Bati",0.522844135727633,0,0.482532841385629,0,0.562916844829141,0
"Becho",0.346472430101028,5534,0.336329871529209,5403,0.35671578451052,5666
"Bedeno",0.348421244740928,0,0.00107573879062037,0,0.986278438625161,0
