"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0220427788798895,0,0.0053781210028905,0,0.0606684060295705,0
"Ababo",0.360296022419335,6227,0.349691445087103,6030,0.37100360775449,6426
"Abay Chomen",0.344846723070807,1495,0.336316436244363,1455,0.353454228981418,1536
"Abaya",0.331876253840121,9865,0.305433843898387,9484,0.359151877315409,10253
"Abe Dongoro",0.3226871338342,6203,0.31541218809296,6084,0.330027677072238,6323
"Abergele",0.182739843952775,0,0.150412792848211,0,0.219308286020541,0
"Abeshege",0.361328239147805,8889,0.352449219387346,8659,0.370277800892582,9121
"Abichuna Gne'a",0.410095337525005,0,0.386822222769199,0,0.433672042555071,0
"Abobo",0.233000862936612,2101,0.212933422877817,2020,0.255519883869356,2183
"Abuna G/Beret",0.383798974907974,0,0.370304828001672,0,0.397426568092959,0
"Ada'a",0.345327791746222,0,0.329634981265312,0,0.361277008123388,0
"Adaa'r",0.243969219298941,0,0.170209150369422,0,0.338925237249621,0
"Adaba",0.221387166834345,0,0.203551789239045,0,0.240022089418308,0
"Adadle",0.37542002075182,0,2.97304838624856e-05,0,0.999335875720383,0
"Adama",0.324600842454121,0,0.304380595772679,0,0.345322049304301,0
"Adami Tulu Jido Kombolcha",0.296722162751399,0,0.280516229325334,0,0.313351872750553,0
"Adda Berga",0.4011851824982,0,0.384816739575143,0,0.417724375639277,0
"Addi Arekay",0.22676847937808,0,0.208327532693448,0,0.246037825247786,0
"Adola",0.248218686045984,8449,0.229608430221751,7863,0.267505098038939,9058
"Adwa",0.0227201624982203,0,0.00149094366921195,0,0.106428601730947,0
"Afambo",0.153532672450716,0,0.00142987080414028,0,0.76315777296067,0
"Afdem",0.318834014835754,0,0.00850741025389262,0,0.917889772787898,0
"Afder",0.468328061653867,0,0.000564718559944755,0,0.9993360874511,0
"Afdera",0.00366883859427125,0,0.000302080571701626,0,0.0161565085350154,0
"Afele Kola",0.268250998118783,0,0.255596074995478,0,0.281192203151877,0
"Agalometi",0.308475310459813,1768,0.298609390667233,1710,0.318471825327705,1827
"Agarfa",0.219200957539831,0,0.202063599015721,0,0.237094097581184,0
"Ahferom",0.0158556528690145,0,0.000414705406850127,0,0.10022489245213,0
"Akaki",0.355723817097854,0,0.339079914826914,0,0.372665700828963,0
"Akaki - Kalit",0.342684520117591,0,0.315588478336567,0,0.370562693817865,0
"Akobo",0.00373415193779744,85,0.000480593441444984,11,0.0133233276520748,298
"Alaba",0.289069951180632,6505,0.279016554637376,6280,0.299280366354421,6733
"Alaje",0.0966774332827677,0,0.0560151969541474,0,0.153658472936578,0
"Alamata",0.197294893162973,0,0.156743799243329,0,0.244833358178361,0
"Albuko",0.457717352898733,0,0.423959694991937,0,0.491764537354236,0
"Ale",0.281404511090564,11984,0.27375963273409,11688,0.28914841064221,12284
"Aleltu",0.379316385729317,0,0.360039795116736,0,0.398880681019711,0
"Alem Gena",0.373155502491515,0,0.359073782450022,0,0.387399910149762,0
"Aleta Wendo",0.264948671163784,0,0.254414560132668,0,0.275685043970433,0
"Alfa",0.279812003537363,716,0.266909264498487,683,0.293030957654005,749
"Alge Sachi",0.29383494895102,17942,0.288337449698198,17593,0.299380323588536,18294
"Alicho Woriro",0.338368654520006,0,0.330306996379799,0,0.346500447273042,0
