"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.110071655326895,0,0.0365819899233867,0,0.243045745266331,0
"Ababo",0.397504583154047,6892,0.386885600226596,6694,0.408195704235811,7093
"Abay Chomen",0.374477558829999,1679,0.366231803421737,1639,0.382776898082711,1719
"Abaya",0.322990994401205,11010,0.30004706742094,10627,0.347098243072535,11399
"Abe Dongoro",0.339780534527533,6584,0.333434709203523,6456,0.346168470476406,6714
"Abergele",0.288122883852354,0,0.248906120793184,0,0.330259484767268,0
"Abeshege",0.377172057720788,9341,0.368424381467276,9111,0.385978995484644,9572
"Abichuna Gne'a",0.502030834338612,0,0.477413450557226,0,0.526641050065391,0
"Abobo",0.228168606948242,2103,0.211629413954132,2025,0.246440973947787,2183
"Abuna G/Beret",0.42387277045606,0,0.409046316698589,0,0.438794802916044,0
"Ada'a",0.402418550753992,0,0.385218887179763,0,0.419805229100794,0
"Adaa'r",0.625674302007244,0,0.486017140156298,0,0.742036774364227,0
"Adaba",0.256402985698668,0,0.237337419121687,0,0.276171828773402,0
"Adadle",0.386181774225775,0,1.58630159593374e-05,0,0.999670241843905,0
"Adama",0.383158184474271,0,0.36441887431449,0,0.402153727115065,0
"Adami Tulu Jido Kombolcha",0.332779423834117,0,0.314707191061806,0,0.351348953743237,0
"Adda Berga",0.459873029363353,0,0.44189391922743,0,0.477915060292323,0
"Addi Arekay",0.284393670412575,0,0.263222187834993,0,0.306300297764553,0
"Adola",0.265215102605434,9481,0.246682175113714,8899,0.284369566914291,10081
"Adwa",0.0343169783560369,0,0.00206294477484499,0,0.164366403893499,0
"Afambo",0.392372344176419,0,0.00593724025783425,0,0.961203130720194,0
"Afdem",0.541474130154668,0,0.0275992302211458,0,0.984982672128709,0
"Afder",0.422849894790782,0,0.000146661502974258,0,0.999402539431485,0
"Afdera",0.102064149691055,0,0.0147682220688071,0,0.328632988632048,0
"Afele Kola",0.266632403149691,0,0.253658032090928,0,0.279912861706371,0
"Agalometi",0.310294789482474,1788,0.302273432297454,1741,0.318402130692262,1835
"Agarfa",0.244011760163028,0,0.225908797532,0,0.262823757654806,0
"Ahferom",0.0264524544554792,0,0.000714205644532872,0,0.170538807502078,0
"Akaki",0.431719884418876,0,0.412849925155954,0,0.450720977063638,0
"Akaki - Kalit",0.469150202928459,0,0.432391683483353,0,0.50615935976089,0
"Akobo",0.0012680032808396,30,0.000176339261161091,4,0.00441839842988739,103
"Alaba",0.287857474211973,6264,0.277677820155509,6041,0.298197775410341,6490
"Alaje",0.200866185813462,0,0.135193152716057,0,0.28171245792613,0
"Alamata",0.316174527799998,0,0.266360690117393,0,0.370570132786272,0
"Albuko",0.532428755451227,0,0.498216544237767,0,0.566419613664052,0
"Ale",0.257348171795025,10889,0.25095716381033,10627,0.263817518488631,11153
"Aleltu",0.460288705762292,0,0.439073167511294,0,0.481610340957923,0
"Alem Gena",0.43632480088918,0,0.421134375906906,0,0.451604992545969,0
"Aleta Wendo",0.209036929811852,0,0.197539894075347,0,0.2208926450878,0
"Alfa",0.316248119082991,837,0.30264086999139,803,0.330115249860425,873
"Alge Sachi",0.284261825278547,17245,0.27940838993712,16943,0.28915275173817,17550
"Alicho Woriro",0.280102543165001,0,0.268493125582507,0,0.291962269096292,0
"Alle",0.363817454560156,7091,0.351915847153417,6848,0.375845808599659,7337
"Amaro",0.324857064930503,13221,0.313190448554227,12752,0.336773691065625,13701
"Ambasel",0.542314688331515,0,0.50912941771015,0,0.575206983493557,0
"Ambo Zuria",0.388296821173458,0,0.378026321339416,0,0.398640810397117,0
"Ameya",0.372157899520502,0,0.363939442868213,0,0.380432124386977,0
"Amibara",0.520349801583255,0,0.432022202378727,0,0.603983970615269,0
"Amigna",0.290769412688046,0,0.26883562830527,0,0.313466025559483,0
"Amuru",0.355390245788381,1451,0.346467701484701,1416,0.364387895099815,1486
"Ana Sora",0.240514678503328,0,0.226634862659798,0,0.254812275083274,0
"Analemmo",0.283649216997181,0,0.272393666453084,0,0.29510705494064,0
"Anchar",0.384984392752408,0,0.360589764453393,0,0.409811651136186,0
"Anderacha",0.282183303932157,0,0.273871964913499,0,0.290606652612654,0
"Aneded",0.40999029362023,2717,0.39164555312267,2470,0.428438908807423,2964
"Anfilo",0.349108701817731,8090,0.339763670453105,7872,0.35854146722022,8310
"Angolelana Tera",0.478840531776335,0,0.454668705890289,0,0.503086824960979,0
"Anigacha",0.249509183527658,0,0.238763785812611,0,0.260488160518854,0
"Ankasha",0.270862081961878,0,0.262580525253487,0,0.279264611708317,0
"Ankober",0.492401961338706,0,0.464582846969096,0,0.520256925243683,0
"Antsokiya",0.604848601197053,0,0.564745800707007,0,0.643547596414215,0
