"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.00517543434549544,0,0.00101165565546566,0,0.0161076230169807,0
"Ababo",0.390659378870861,6853,0.378785568486559,6633,0.402625679235722,7076
"Abay Chomen",0.375075791391915,1737,0.36514261412747,1685,0.385082854671854,1789
"Abaya",0.31519424460021,10082,0.288481441825549,9618,0.3432559833456,10558
"Abe Dongoro",0.347714419649046,6727,0.338845231878148,6562,0.356662340426694,6892
"Abergele",0.173084129294725,0,0.140711621487261,0,0.210306157631521,0
"Abeshege",0.342386806373509,8648,0.333408177486956,8413,0.351447729734599,8887
"Abichuna Gne'a",0.435010879785728,0,0.410205580985983,0,0.460058406154344,0
"Abobo",0.23439164205122,2229,0.215993923633189,2141,0.255403694795167,2318
"Abuna G/Beret",0.391774578227292,0,0.376511060266635,0,0.407189854874891,0
"Ada'a",0.339403998492322,0,0.321893812352074,0,0.357351526638956,0
"Adaa'r",0.321290372443175,0,0.195998600776351,0,0.478719636067616,0
"Adaba",0.259838095755506,0,0.23948950287549,0,0.280960297167018,0
"Adadle",0.363112736568752,0,7.70900192630052e-06,0,0.999679597906845,0
"Adama",0.329272402660316,0,0.306353148815251,0,0.352995339129469,0
"Adami Tulu Jido Kombolcha",0.295291795593377,0,0.276640091550106,0,0.314596279948873,0
"Adda Berga",0.40736272831004,0,0.388975462762962,0,0.425948022313757,0
"Addi Arekay",0.236469695713133,0,0.216710140489786,0,0.25711560857071,0
"Adola",0.272605547390251,9299,0.251762454911609,8663,0.294168189232721,9958
"Adwa",0.00772190155379002,0,0.000318105258117664,0,0.0416927860715107,0
"Afambo",0.113987004061386,0,0.000256448902715647,0,0.691708926042442,0
"Afdem",0.414386449049392,0,0.00975960164117542,0,0.971447874470369,0
"Afder",0.450222198612623,0,0.00019170544423867,0,0.999660434317132,0
"Afdera",0.000697365318194755,0,4.14767224930239e-05,0,0.00337828497210647,0
"Afele Kola",0.255059083288719,0,0.24162509215836,0,0.26884888797694,0
"Agalometi",0.346924646610683,2010,0.335878204692453,1945,0.358093431872556,2076
"Agarfa",0.241417678321051,0,0.222405247502342,0,0.261225873173288,0
"Ahferom",0.00534461733618947,0,6.57553134055813e-05,0,0.0368806911758977,0
"Akaki",0.381766639321511,0,0.361120657356502,0,0.402773009366383,0
"Akaki - Kalit",0.317678958461437,0,0.284314267680647,0,0.352491685835345,0
"Akobo",0.000390327221592302,9,2.67041944285759e-05,1,0.00168532757202774,40
"Alaba",0.249614655013235,5211,0.238977818358237,4979,0.260478085588789,5450
"Alaje",0.0496736709276276,0,0.0265021301070404,0,0.0845867909328192,0
"Alamata",0.160038177670219,0,0.126143675163824,0,0.200800411578709,0
"Albuko",0.453172068147955,0,0.418566222726629,0,0.488119395236131,0
"Ale",0.250099724921735,10587,0.242275069012932,10275,0.258049874990308,10903
"Aleltu",0.399390853051606,0,0.377826294483478,0,0.421248456474376,0
"Alem Gena",0.377515400968654,0,0.362178675262309,0,0.393039374986886,0
"Aleta Wendo",0.164099552184947,0,0.150762012297165,0,0.178117795962661,0
"Alfa",0.289179310953033,794,0.275769001287683,760,0.302888369600097,830
"Alge Sachi",0.286130422659961,17337,0.280288591959827,16965,0.292027651306147,17713
"Alicho Woriro",0.218807977286361,0,0.208179195689934,0,0.229750056894096,0
"Alle",0.34595702159546,6716,0.333269555431293,6458,0.358827122471591,6978
"Amaro",0.310119676759861,12696,0.297594121024907,12201,0.322965387935196,13203
"Ambasel",0.485757208586548,0,0.451336269137994,0,0.520268096768439,0
"Ambo Zuria",0.355733323155403,0,0.345169875674895,0,0.36639873679526,0
"Ameya",0.332775583400094,0,0.324074386301532,0,0.341564569609272,0
"Amibara",0.485427545575403,0,0.391610343268665,0,0.580932067935904,0
"Amigna",0.291924789542269,0,0.268321222531762,0,0.316412387444711,0
"Amuru",0.364100553704621,1444,0.353675918422752,1409,0.374615955348753,1480
"Ana Sora",0.225323758355556,0,0.210767184876632,0,0.240391963806931,0
"Analemmo",0.227917592511597,0,0.217263940700632,0,0.2388343765845,0
"Anchar",0.37269249294005,0,0.347587311673288,0,0.398314127903454,0
"Anderacha",0.283882263797563,0,0.274161745709542,0,0.293753725642742,0
"Aneded",0.364177066953906,2343,0.34526129204646,2069,0.383395692497128,2623
"Anfilo",0.346099338300089,8034,0.335833239949554,7796,0.356475336529865,8275
"Angolelana Tera",0.422752475090824,0,0.398395375610282,0,0.447392814127259,0
"Anigacha",0.176615312683079,0,0.165987374576205,0,0.187628481261647,0
"Ankasha",0.253081649796619,0,0.244289690630421,0,0.262026788089594,0
"Ankober",0.449663928476172,0,0.421477329519884,0,0.478086534232856,0
"Antsokiya",0.519715929713552,0,0.475037185434015,0,0.563919552981426,0
"Arba Minch Zuria",0.309496317467211,21193,0.286406082796717,20024,0.333719884134446,22416
"Arbe Gonna",0.16141369051746,0,0.149346044748925,0,0.174059415216629,0
"Arero",0.967461731551675,0,0.939557576994415,0,0.984401872129632,0
"Argoba",0.544050480373987,0,0.502555681006961,0,0.585095158533181,0
"Argoba Special Woreda",0.484159836743382,0,0.452738727600219,0,0.51568121345156,0
"Aroresa",0.19915335293554,0,0.18431788219204,0,0.214635930097626,0
"Arsi Negele",0.282770567017364,0,0.255511255831083,0,0.311461373444681,0
"Artuma Fursi",0.546743230038146,0,0.507839425093009,0,0.585221975303308,0
"Aseko",0.3214341872528,0,0.300120380181971,0,0.343313746148409,0
"Asgede Tsimbila",0.0443359507248784,0,0.02216574558432,0,0.0800584240839382,0
