"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.385637715446611,0,0.18514029354511,0,0.61994552159867,0
"Ababo",0.420272227651628,7667,0.408554558016356,7449,0.432050015505738,7885
"Abay Chomen",0.381145958412929,1793,0.371648719029313,1748,0.390707001376753,1839
"Abaya",0.343668466538677,10801,0.333718196494172,10377,0.35373184464979,11232
"Abe Dongoro",0.348673824960734,6804,0.340749022148316,6672,0.356662171620458,6936
"Abergele",0.298148553138472,0,0.26043153338209,0,0.338200327710443,0
"Abeshege",0.399053035528199,10053,0.389828735161425,9811,0.408328936950804,10297
"Abichuna Gne'a",0.436120501378582,0,0.411750648070195,0,0.460722073945682,0
"Abobo",0.293762961865972,2763,0.273179994463119,2656,0.315704505218198,2870
"Abuna G/Beret",0.440356665855703,0,0.426266286974569,0,0.454509126752587,0
"Ada'a",0.381669230477509,0,0.364841481043134,0,0.398757743743723,0
"Adaa'r",0.706555935980185,0,0.621484795986018,0,0.780655734977773,0
"Adaba",0.186204837557565,0,0.169568115709427,0,0.203774407098034,0
"Adadle",0.479008922577852,0,0.000395929556418803,0,0.999334878750774,0
"Adama",0.37704746404547,0,0.361083184734686,0,0.393211922403865,0
"Adami Tulu Jido Kombolcha",0.316634619482991,0,0.30339429544943,0,0.330191574367646,0
"Adda Berga",0.426816835621857,0,0.409595775453844,0,0.444170582810085,0
"Addi Arekay",0.21714355027683,0,0.199129684250354,0,0.236003983360615,0
"Adola",0.25709051158753,8910,0.23932153939755,8322,0.275457457818312,9519
"Adwa",0.188411656507883,0,0.0261867819128257,0,0.548768558283077,0
"Afambo",0.584941158669621,0,0.0491288034308199,0,0.981916589266002,0
"Afdem",0.57136701895672,0,0.0642795246872445,0,0.972149671739887,0
"Afder",0.536579626718858,0,0.00269690147494188,0,0.999023994921411,0
"Afdera",0.53225476211152,0,0.187067326186716,0,0.853289235681389,0
"Afele Kola",0.232032941983722,0,0.217795609675115,0,0.246738643123657,0
"Agalometi",0.367361664217539,2107,0.356234114310763,2042,0.378593017616573,2172
"Agarfa",0.217710458488253,0,0.201126076369042,0,0.235023531140565,0
"Ahferom",0.232850028691376,0,0.0171800561230606,0,0.718548296711623,0
"Akaki",0.397709162121436,0,0.382069139450644,0,0.413505634283806,0
"Akaki - Kalit",0.369506324854546,0,0.346603336116064,0,0.392853381050289,0
"Akobo",0.00141181348857659,33,0.000197515565888408,5,0.00473670113524658,111
"Alaba",0.287297973682943,6569,0.277385250688455,6348,0.297365080219757,6794
"Alaje",0.286589219893015,0,0.204180999652928,0,0.381475143425253,0
"Alamata",0.393882057720448,0,0.337659399909188,0,0.452216114481076,0
"Albuko",0.530603152770875,0,0.496064555453046,0,0.564921959154914,0
"Ale",0.30101884931473,12752,0.293072088528656,12443,0.309058257219654,13064
"Aleltu",0.396072566911044,0,0.375881911132117,0,0.41653319165543,0
"Alem Gena",0.403726270988892,0,0.389291815033712,0,0.418286714815414,0
"Aleta Wendo",0.241088878256761,0,0.228309212556747,0,0.254219682026682,0
"Alfa",0.283354251055035,787,0.270463150507529,754,0.29652887738128,821
"Alge Sachi",0.308714244207199,19123,0.302743170351582,18756,0.314734440613766,19492
"Alicho Woriro",0.295509501426157,0,0.284856604481813,0,0.306336208102535,0
"Alle",0.371309850248791,7347,0.359639663901825,7119,0.383094894462078,7575
"Amaro",0.317597478968067,13867,0.307390611073365,13450,0.327945974025755,14289
"Ambasel",0.487989758881341,0,0.456245194005428,0,0.519807042481331,0
"Ambo Zuria",0.393944975362361,0,0.383293511385837,0,0.404669823753757,0
"Ameya",0.365244183483496,0,0.356601340222442,0,0.373954523731062,0
"Amibara",0.547647902696202,0,0.472947879317141,0,0.619160622477547,0
"Amigna",0.305137356518553,0,0.283733146048433,0,0.327172154675027,0
"Amuru",0.376444444557438,1526,0.366470678975331,1493,0.386490983499347,1561
"Ana Sora",0.226223278083694,0,0.212106390216611,0,0.240820846801495,0
"Analemmo",0.310318013032717,0,0.300434811500881,0,0.320329684972548,0
"Anchar",0.406685332694433,0,0.381910160749577,0,0.431817900565683,0
"Anderacha",0.303211042710365,0,0.293184716925388,0,0.313378175471144,0
"Aneded",0.405653592427496,2763,0.391108336115546,2671,0.420308614353202,2856
"Anfilo",0.395673284648727,9366,0.384743399713946,9110,0.406678472327318,9624
"Angolelana Tera",0.412269874886633,0,0.38837331747898,0,0.436479696067036,0
"Anigacha",0.288991771198329,0,0.280176284319651,0,0.29792704184335,0
"Ankasha",0.304330891955678,0,0.296399765353208,0,0.312346032168367,0
"Ankober",0.508010873600733,0,0.480714713709263,0,0.535260209405495,0
"Antsokiya",0.595457339658824,0,0.56002626907117,0,0.630168311672723,0
"Arba Minch Zuria",0.354563619554761,24732,0.345091350341672,24039,0.364125480201163,25432
"Arbe Gonna",0.22644556991854,0,0.214051306024131,0,0.239206325301759,0
"Arero",0.92138556772851,0,0.856507479675273,0,0.961931977535406,0
"Argoba",0.676459724724668,0,0.639546456954305,0,0.711812575387908,0
"Argoba Special Woreda",0.550757608837999,0,0.522128944809941,0,0.579132374451608,0
"Aroresa",0.222635542625583,0,0.207722245543728,0,0.238103431920711,0
"Arsi Negele",0.289609362015584,0,0.277424094043372,0,0.302033562848868,0
"Artuma Fursi",0.637986669458906,0,0.602606600444312,0,0.67227773527528,0
"Aseko",0.341292085574889,0,0.31969412741533,0,0.363392520038195,0
"Asgede Tsimbila",0.199409217902792,0,0.11371565903108,0,0.315522801540859,0
"Assagirt",0.462453092831384,0,0.43756128376363,0,0.487476813446093,0
"Assosa",0.620622461584446,38468,0.605150860085559,37505,0.635896951266004,39422
"Atsbi Wenberta",0.256686613691432,0,0.0961395758539485,0,0.49167097277803,0
"Aw-bare",0.4728170188916,0,5.19138847183157e-05,0,0.999904516426628,0
"Awabel",0.404542581296934,0,0.389313868172797,0,0.419910462647793,0
"Aware",0.464366921269838,0,2.73390270454167e-06,0,0.999991188824611,0
"Awasa",0.266006996510514,0,0.250397969012282,0,0.282093639013126,0
"Awasa Zuria",0.27769819477402,21587,0.267770157479659,20858,0.287792364626408,22328
"Awash Fentale",0.51117272059909,0,0.482966020547633,0,0.539329547434539,0
"Awra",0.614808039007137,0,0.44750269337515,0,0.763014365298127,0
"Ayida",0.370162890622991,0,0.36013786110512,0,0.380281510337893,0
"Ayira",0.295875636062944,8819,0.289350405950336,8620,0.302464083769031,9019
"Ayisha",0.521858366476337,0,0.00364057886823641,0,0.997990874358148,0
"Aysaita",0.593095414147127,0,0.103864352235303,0,0.959442384392837,0
"Babile",0.442049861096206,0,0.00025330300951143,0,0.999132874087369,0
"Babo",0.377063465431916,17383,0.370094084062611,17067,0.384070590979131,17700
"Badele Zuria",0.332797486041861,11592,0.32704788452538,11409,0.338585087606858,11776
"Bahir Dar Zuria",0.276711678092837,0,0.264421095353925,0,0.289272120700177,0
"Bako Gazer",0.379927155079604,45251,0.367177400447953,43794,0.392805276336825,46722
"Bako Tibe",0.339859164359254,0,0.333477428907218,0,0.346284579241107,0
"Bambasi",0.514990458007827,19056,0.503519439449585,18637,0.526447464866722,19475
"Banja",0.275909870706419,0,0.266904851703038,0,0.285054337734321,0
"Bare",0.518518046588577,0,0.000259913722122742,0,0.999878428111862,0
"Basketo",0.397190807042776,3984,0.387040439273705,3886,0.40740631114344,4083
"Baso Liben",0.420119387185931,12649,0.407317132951212,12277,0.432996898733511,13023
"Basona Worena",0.454905667462944,0,0.427733477038667,0,0.482281096059724,0
"Bati",0.663359056383415,0,0.626319506962142,0,0.698951995089572,0
"Becho",0.350392884467702,5565,0.340465391870246,5451,0.360411864605532,5680
"Bedeno",0.417534758896447,0,0.00699959097437418,0,0.978037299264497,0
"Begi",0.468896795027912,22804,0.457690291747239,22260,0.480126732036843,23350
"Bele Gesgar",0.257114059289039,0,0.238610222407014,0,0.276286028220475,0
"Bena Tsemay",0.408126345208293,46588,0.393706362851339,44967,0.422663803120127,48222
"Bensa",0.226984841061121,7558,0.213181464604006,7154,0.241247944273757,7974
"Berahile",0.432509732316426,0,0.138582879672521,0,0.766671638741,0
"Berbere",0.219554600469918,0,0.199013504510609,0,0.241173517759158,0
"Bereh",0.393807442095942,0,0.374848682108658,0,0.413005970143149,0
"Berehet",0.496866646558898,0,0.472124777665072,0,0.521612608553564,0
"Bero",0.515829889242901,2715,0.477632134430105,2510,0.553783887736512,2917
"Beyeda",0.207744098562074,0,0.186621001370356,0,0.230101203955159,0
"Bibugn",0.34345720979761,0,0.326801625486488,0,0.36040830479769,0
"Bidu",0.587836037319248,0,0.195363185168588,0,0.906866006262655,0
"Bila Seyo",0.346911297060159,5888,0.33902730443821,5768,0.354859673528432,6009
"Bilidigilu",0.507350016492876,10155,0.496010288920869,9935,0.518677974668371,10375
"Bilo Nopha",0.313121388467822,10193,0.305972322593202,9961,0.320337642336735,10428
"Bio Jiganifado",0.358112039427067,19758,0.34893173204824,19298,0.367370244189565,20222
"Bita",0.297504394329002,10299,0.28826562168853,10030,0.306873460771493,10571
"Boh",0.486064133298793,0,1.37112357455903e-06,0,0.999997658466919,0
"Boji Chekorsa",0.299225806589262,11799,0.292574544777745,11537,0.305939639182444,12064
"Boji Dirmeji",0.294663559544021,2916,0.287850042383452,2846,0.301545334448769,2986
"Boke",0.373235139353148,0,0.101336404116878,0,0.74463221149034,0
"Bole",0.315343247724483,0,0.281965263728404,0,0.350195817212768,0
"Boloso Bombe",0.395453984038495,27532,0.38735619956889,26994,0.403592805388664,28073
"Boloso sore",0.318040955922723,18900,0.309275079606579,18396,0.326903584632224,19409
"Bona Zuria",0.239121890907861,0,0.227277085121093,0,0.251272934919857,0
"Boneya Boshe",0.333211171951008,0,0.327135822074656,0,0.339327742035834,0
"Bonke",0.332975553955003,12620,0.322022244743378,12235,0.344077984411988,13009
"Bora",0.373901934408841,0,0.36014757621727,0,0.387808792783378,0
"Bore",0.232749920071305,0,0.219645188846033,0,0.246250423107934,0
"Borecha",0.353431479582453,9897,0.346399891298502,9699,0.360514870081478,10096
"Boreda",0.346383935415538,13420,0.338471302150674,13108,0.354362477766637,13736
"Boricha",0.294576687255208,24718,0.285111196534989,23936,0.304180437496695,25513
"Boset",0.423009800369549,0,0.402742119029736,0,0.443461932602771,0
"Bugna",0.340087354696816,0,0.320098105134917,0,0.360506704431648,0
"Bule",0.218874320539539,0,0.205212681421772,0,0.233007377859064,0
"Bule Hora",0.298146558437011,6370,0.281907653963981,6142,0.314760183877491,6602
"Bulen",0.353039038064333,5303,0.340568518458328,5125,0.365656786131862,5484
"Bure",0.340894890236091,14547,0.331407610568859,14168,0.350472364951378,14929
"Bure Mudaytu",0.646418031042506,0,0.489128606739586,0,0.780742402871764,0
"Burji",0.34981295572243,9454,0.33467942704066,9137,0.365104454220763,9776
"Bursa",0.233689397078083,0,0.22147087612231,0,0.246246672271513,0
"Cheha",0.388923762690423,3932,0.379635514810288,3839,0.398276588211917,4025
"Cheliya",0.340633622782039,0,0.333425225608799,0,0.347900390015014,0
"Chena",0.322252211318052,25077,0.314324635215972,24515,0.330258789214259,25644
"Chencha",0.272883044312872,0,0.26171206063401,0,0.284271051112666,0
"Chereti/Weyib",0.602956594578844,0,0.039685006580461,0,0.988959541244085,0
"Cheta",0.377591305363888,9090,0.369158856082279,8901,0.386080970559488,9280
"Chifra",0.657932724429314,0,0.571772329067583,0,0.736085950295869,0
"Chilga",0.301233053987933,0,0.279208844689292,0,0.32397664087587,0
"Chinaksen",0.460361673515783,0,0.000159358885004948,0,0.999618629432644,0
"Chire",0.207833838119521,0,0.192890678943809,0,0.223386624362861,0
"Chiro Zuria",0.389163663328335,0,0.154578392142313,0,0.675367318158323,0
"Chole",0.298381651622627,0,0.27907793596111,0,0.318233816850846,0
"Chora",0.338146543786287,16196,0.329645172690464,15871,0.346731762867415,16523
"Chuko",0.272637594160944,9645,0.261496665667564,9319,0.284006473155935,9975
"Chwaka",0.33592275137408,11106,0.328011835297123,10848,0.34390301892877,11367
"Dabat",0.214615137387869,0,0.198986337338882,0,0.230884950558356,0
"Dabo Hana",0.326690599357402,2119,0.320692476011152,2088,0.332732192982688,2150
"Dale",0.261009999423595,0,0.247362927861993,0,0.275010260592321,0
"Dale Sadi",0.283822735181983,10412,0.276891643231387,10148,0.290830868797616,10680
"Dale Wabera",0.302087249010364,4745,0.294862736035867,4632,0.30938739794527,4859
"Dalfagi",0.683332671522718,0,0.631734703018553,0,0.731009184529256,0
"Dalocha",0.30815958143668,0,0.298091365345568,0,0.318365142263833,0
"Dalul",0.344016015755332,0,0.0874309147945646,0,0.703789756644916,0
"Damot Gale",0.294099327694043,8482,0.285288237092263,8180,0.303028466383977,8788
"Damot Pulasa",0.297338905706741,0,0.287662174767807,0,0.30715199538601,0
"Damot Sore",0.320422298163167,7670,0.312251650682559,7428,0.328679126995394,7915
"Damot Weydie",0.322670166638797,3199,0.315047141573274,3139,0.330366178488238,3260
"Dangila",0.250985962293787,0,0.244412557272369,0,0.257645349385491,0
"Dangura",0.378048772531499,719,0.357355453533217,681,0.399083575495498,757
"Daniboya",0.304093772511593,0,0.295871088602644,0,0.312410265811688,0
"Dano",0.35805877562614,0,0.351154619572629,0,0.365011340636588,0
"Danot",0.48146389713111,0,3.08170702414787e-06,0,0.999994122615054,0
"Dara",0.256942675177029,6892,0.244989878190422,6649,0.269190963540857,7138
"Daramalo",0.372188310229983,2435,0.363707664384823,2367,0.380727806404505,2505
"Darimu",0.31383493110571,35558,0.306577923980103,34774,0.321161575157296,36350
"Daro Lebu",0.349365622310978,0,0.303594603385443,0,0.398130521905542,0
"Dasenech (Kuraz)",0.633149706185254,302006,0.458463016058644,234000,0.783836224710785,363169
"Dawe Kachen",0.248674618830212,0,0.17127836061138,0,0.34350094021543,0
"Dawo",0.378837183420143,0,0.366806215649972,0,0.390980163026531,0
"Dawunt",0.41150565074279,0,0.388565056014692,0,0.434726906916971,0
"Debark",0.207584177818586,0,0.190843356836207,0,0.225104714124524,0
"Debay Telatgen",0.35481826614743,0,0.335558339822187,0,0.374469887804967,0
"Debeweyin",0.502432815747092,0,2.97996953775839e-05,0,0.999968616848885,0
"Debre Elias",0.397992729472182,2205,0.386309657497422,2139,0.409755797668642,2272
