"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0226372126883849,0,0.00553239619121038,0,0.0623992366655485,0
"Ababo",0.368695430451176,6519,0.356856707568823,6303,0.380651491349058,6738
"Abay Chomen",0.341251216883159,1586,0.331519123744633,1540,0.351083409451418,1633
"Abaya",0.35688634377405,10086,0.329146835988854,9622,0.385193046311106,10562
"Abe Dongoro",0.318558996820346,6500,0.31041532868474,6362,0.326789256642539,6639
"Abergele",0.21427115450984,0,0.178324341892104,0,0.254374232832087,0
"Abeshege",0.366874098048984,9149,0.357550856939711,8904,0.376271216109594,9397
"Abichuna Gne'a",0.412912964634382,0,0.387625614605044,0,0.438547288952833,0
"Abobo",0.275897374017218,2397,0.253857867167298,2294,0.300414257699776,2502
"Abuna G/Beret",0.378887376454265,0,0.363735027704858,0,0.39421534956921,0
"Ada'a",0.362312882244239,0,0.344410065679796,0,0.380538492295128,0
"Adaa'r",0.364366716212265,0,0.23584347275285,0,0.518714084527664,0
"Adaba",0.201445184988343,0,0.182445954432135,0,0.221527210859286,0
"Adadle",0.369497679178037,0,2.03638784021166e-05,0,0.999435897998657,0
"Adama",0.352686457080189,0,0.329336441059324,0,0.376635433465128,0
"Adami Tulu Jido Kombolcha",0.323518985364002,0,0.304541146912334,0,0.342982372190333,0
"Adda Berga",0.386789548396401,0,0.367715822423024,0,0.406135823078834,0
"Addi Arekay",0.257150438087304,0,0.2362700193504,0,0.278900092122892,0
"Adola",0.24704004595995,8488,0.227739408975696,7900,0.267130955379205,9098
"Adwa",0.0105111949714522,0,0.000718875418984422,0,0.0488295938067263,0
"Afambo",0.184865606758471,0,0.00126343630586606,0,0.841522473368586,0
"Afdem",0.406681333827898,0,0.0138749398309572,0,0.958353070149431,0
"Afder",0.438583508031401,0,0.000282930568766945,0,0.99929715720266,0
"Afdera",0.00649977077076536,0,0.000520377862910478,0,0.0287425711590743,0
"Afele Kola",0.212580324382103,0,0.198795175289441,0,0.226869089623352,0
"Agalometi",0.311772796398664,1795,0.301143724407748,1733,0.322548396784179,1858
"Agarfa",0.212842219434201,0,0.195229891302548,0,0.231297130734614,0
"Ahferom",0.00602412854344676,0,0.000183604141973069,0,0.0359702023592499,0
"Akaki",0.376510092424298,0,0.356468656425536,0,0.396951676147878,0
"Akaki - Kalit",0.35356376555071,0,0.318510778423021,0,0.38982415067355,0
"Akobo",0.00706378019914229,162,0.00157759153706747,37,0.0204545570558351,461
"Alaba",0.277894459899445,6146,0.267325409388227,5911,0.288649757937651,6385
"Alaje",0.0902391197098493,0,0.0533316743614589,0,0.141637369580248,0
"Alamata",0.213024315743921,0,0.170659044390143,0,0.262185424573076,0
"Albuko",0.434979675691805,0,0.400792678331415,0,0.469634005152659,0
"Ale",0.257936367534596,10915,0.250080996270687,10603,0.265911870648647,11231
"Aleltu",0.375978041730222,0,0.354013008323607,0,0.398335321961934,0
"Alem Gena",0.386285179870065,0,0.370883719273051,0,0.401860385762819,0
"Aleta Wendo",0.188541053518058,0,0.173803037450304,0,0.203964756228275,0
"Alfa",0.298490180614504,798,0.284517594943089,763,0.312773419898396,834
"Alge Sachi",0.277872118275219,17064,0.272061376252895,16708,0.283741047719237,17424
"Alicho Woriro",0.24289060164818,0,0.230253838761327,0,0.255872027653322,0
"Alle",0.337428733994904,6693,0.324665781356431,6439,0.350385788514268,6951
"Amaro",0.296739478581772,12683,0.283793893478114,12191,0.309982567035486,13182
"Ambasel",0.431711822640807,0,0.397304457556692,0,0.466629631441627,0
"Ambo Zuria",0.34970299747866,0,0.338765006618003,0,0.360761144587618,0
"Ameya",0.345243005746243,0,0.336076203985706,0,0.354501028124641,0
"Amibara",0.46364445102387,0,0.377101124200218,0,0.554039488643392,0
"Amigna",0.268409414248841,0,0.246310329526045,0,0.291426509360446,0
"Amuru",0.328640660865247,1355,0.318434895299761,1320,0.338965574404794,1391
"Ana Sora",0.208528729045865,0,0.194595834291684,0,0.222992275325098,0
"Analemmo",0.258811321111616,0,0.247604836873549,0,0.270256927747381,0
"Anchar",0.345348461092552,0,0.321253407966055,0,0.370047837253481,0
"Anderacha",0.27778257439274,0,0.267636707631792,0,0.288101032278316,0
"Aneded",0.356919579090832,2284,0.337966872405471,2020,0.376206625571969,2555
"Anfilo",0.352955352851135,8277,0.341870562462467,8018,0.36415799034154,8538
"Angolelana Tera",0.384248587871252,0,0.359314243913278,0,0.40964698226637,0
"Anigacha",0.238320105268783,0,0.22598685575081,0,0.250986709080389,0
"Ankasha",0.253526411999909,0,0.24494056137083,0,0.262257941351369,0
"Ankober",0.431404545199834,0,0.403525710728781,0,0.459607890673125,0
"Antsokiya",0.519199828178681,0,0.474791861774213,0,0.563303091489594,0
"Arba Minch Zuria",0.357376108682364,23094,0.332981644180674,21889,0.382223242573181,24339
"Arbe Gonna",0.168581610627218,0,0.156008434207234,0,0.181741724682956,0
"Arero",0.917102948457847,0,0.848485376611485,0,0.959989250857276,0
"Argoba",0.537481187747401,0,0.495937653391174,0,0.578642516823358,0
"Argoba Special Woreda",0.454204587300055,0,0.423482386005008,0,0.485193031749988,0
"Aroresa",0.193010422007149,0,0.178785062533949,0,0.207860801379569,0
"Arsi Negele",0.303109856951655,0,0.276238580343422,0,0.331521745812507,0
"Artuma Fursi",0.532335998218849,0,0.493469792672928,0,0.570903027079797,0
"Aseko",0.292554614183439,0,0.272079524180251,0,0.313678059827332,0
"Asgede Tsimbila",0.0329612085095564,0,0.016816838914222,0,0.0584012828951821,0
"Assagirt",0.393825533250689,0,0.368107039472653,0,0.419988621341744,0
"Assosa",0.555256759032433,34683,0.538748747993007,33676,0.571658897440554,35685
"Atsbi Wenberta",0.00992385649335014,0,0.00198063795750888,0,0.0303834662505488,0
"Aw-bare",0.347446101767539,0,1.16427510267116e-06,0,0.99987257401212,0
"Awabel",0.357431947490939,0,0.33831074235519,0,0.376925910952875,0
"Aware",0.346400963585324,0,2.39304048005445e-08,0,0.999990426978203,0
"Awasa",0.241041114350879,0,0.215603253595121,0,0.267897508616165,0
"Awasa Zuria",0.224264471969704,17342,0.209559222535446,16151,0.239512664714053,18580
