"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0056685113688976,0,0.00124064055868459,0,0.0166630608965007,0
"Ababo",0.409256866449397,7204,0.397628965940341,6986,0.420956931423042,7422
"Abay Chomen",0.386875920789002,1755,0.377499709213756,1709,0.396311290586348,1802
"Abaya",0.357944458941354,10921,0.330789321641299,10512,0.385798071467948,11335
"Abe Dongoro",0.355297971363408,6699,0.34737886517273,6566,0.363275431016802,6833
"Abergele",0.199332234803709,0,0.164661954072906,0,0.238445918680605,0
"Abeshege",0.36696376572839,9149,0.357950888516115,8913,0.376045055993153,9387
"Abichuna Gne'a",0.478527733036875,0,0.453807132098131,0,0.503327345614355,0
"Abobo",0.274662016044121,2436,0.255067069126622,2348,0.296555197584742,2526
"Abuna G/Beret",0.419766207229667,0,0.404851133518958,0,0.434784439550673,0
"Ada'a",0.37870204730237,0,0.36167517305378,0,0.395957555902281,0
"Adaa'r",0.327075456575473,0,0.214091492285658,0,0.465898385503769,0
"Adaba",0.238976103437773,0,0.220336558634337,0,0.258380442005908,0
"Adadle",0.351884221960438,0,3.6600981067602e-05,0,0.998755561679139,0
"Adama",0.353680875768822,0,0.331337893544255,0,0.376605708004082,0
"Adami Tulu Jido Kombolcha",0.314336807327075,0,0.296488385207408,0,0.332608346628539,0
"Adda Berga",0.44174695639162,0,0.423747082282483,0,0.459857137559575,0
"Addi Arekay",0.279561024983724,0,0.258662824665369,0,0.301201270232034,0
"Adola",0.275138327099291,9666,0.255443563879907,9031,0.295465206245749,10322
"Adwa",0.00937908443977471,0,0.000730629255295472,0,0.0418978185320881,0
"Afambo",0.0958106071171387,0,0.000597413524589533,0,0.579684835832313,0
"Afdem",0.401627343047284,0,0.0185610556800178,0,0.94393161236057,0
"Afder",0.445209078969159,0,0.000613949171261098,0,0.998797111028856,0
"Afdera",0.000659940548827564,0,4.88968138377374e-05,0,0.00299716009678841,0
"Afele Kola",0.257688090362498,0,0.244704651419957,0,0.270998173362692,0
"Agalometi",0.348524826774251,2003,0.338056713527054,1942,0.359101632634151,2066
"Agarfa",0.226408083697748,0,0.209055568878065,0,0.244496354684789,0
"Ahferom",0.0048954143438029,0,0.000151268177890553,0,0.0289282248729825,0
"Akaki",0.403623166449321,0,0.384867535077023,0,0.42261917778471,0
"Akaki - Kalit",0.400309765505383,0,0.364404971231801,0,0.437026860376223,0
"Akobo",0.00529535153886784,123,0.00117238359286811,28,0.0153606074546862,351
"Alaba",0.267472217777833,5805,0.25742099519645,5583,0.277703805784705,6030
"Alaje",0.0627732941568851,0,0.0352208817793379,0,0.102731917581288,0
"Alamata",0.192763398356877,0,0.154635673635632,0,0.237620703875368,0
"Albuko",0.515910681823669,0,0.48143813100566,0,0.55027386116426,0
"Ale",0.292890583921075,12243,0.284755104696564,11923,0.301126843444119,12567
"Aleltu",0.432632350099822,0,0.411493829791327,0,0.453955515192352,0
"Alem Gena",0.412264407732211,0,0.397041263293794,0,0.427615132111102,0
"Aleta Wendo",0.21314717335033,0,0.20076844812515,0,0.225929127534499,0
"Alfa",0.284309975919232,761,0.271431158987161,727,0.297494992114404,795
"Alge Sachi",0.30901869242731,18874,0.303330998539678,18511,0.314751300915511,19240
"Alicho Woriro",0.262733358413093,0,0.25155743478211,0,0.274167302524283,0
"Alle",0.379541511904799,7411,0.367150571730485,7157,0.39205610246444,7667
