"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0399777137796086,0,0.0122362529002544,0,0.0965693081977802,0
"Ababo",0.398427311820987,7051,0.386052241347867,6811,0.41089570792573,7293
"Abay Chomen",0.370423857479089,1708,0.360624203718845,1654,0.380300698472797,1762
"Abaya",0.324696197580913,11076,0.312219419841904,10668,0.337364761394171,11490
"Abe Dongoro",0.341105676566599,6625,0.332321035418575,6455,0.349972280673994,6797
"Abergele",0.267399382970226,0,0.230247286452369,0,0.307646237183447,0
"Abeshege",0.376117829157357,9490,0.366288253853866,9231,0.386022353086302,9750
"Abichuna Gne'a",0.479727333690456,0,0.455135412966068,0,0.504391947566138,0
"Abobo",0.233319360410892,2238,0.21576746958587,2154,0.252915362376369,2323
"Abuna G/Beret",0.409238787279871,0,0.394972646704576,0,0.423614644019298,0
"Ada'a",0.378951227915254,0,0.362653804317378,0,0.39545581846992,0
"Adaa'r",0.373453637507676,0,0.268796241418638,0,0.496589744959323,0
"Adaba",0.247767097003487,0,0.228472759930377,0,0.267823498125567,0
"Adadle",0.365850414371676,0,3.97998868580632e-06,0,0.999803571360579,0
"Adama",0.351951708248191,0,0.334698451731527,0,0.36950455402488,0
"Adami Tulu Jido Kombolcha",0.307454320018931,0,0.292794770207322,0,0.322461076608798,0
"Adda Berga",0.442779218988562,0,0.425579231267698,0,0.460085143331847,0
"Addi Arekay",0.295488022777161,0,0.273903883259156,0,0.31777804010061,0
"Adola",0.251045937898088,9225,0.232208814642158,8602,0.270604542176015,9870
"Adwa",0.0296462451225193,0,0.00110621706452918,0,0.163745253391754,0
"Afambo",0.205911507181978,0,0.000662547892348669,0,0.91130196819745,0
"Afdem",0.415073229067,0,0.00738615664185486,0,0.976933412542721,0
"Afder",0.411586880986256,0,5.57869982208242e-05,0,0.999679386666497,0
"Afdera",0.00789595617359092,0,0.000956860371397203,0,0.0302391749978262,0
"Afele Kola",0.26377082214518,0,0.249856260432333,0,0.278043665983807,0
"Agalometi",0.32540457870494,1878,0.314636230219838,1814,0.336311014120359,1942
"Agarfa",0.229672435968547,0,0.212065848591585,0,0.248018570974202,0
"Ahferom",0.0234391182660086,0,0.000315925817986863,0,0.175941198657495,0
"Akaki",0.401108277253993,0,0.382905188731643,0,0.419550501028917,0
"Akaki - Kalit",0.375268069274187,0,0.345718614762259,0,0.405522612090381,0
"Akobo",0.00029846818143706,7,1.48047192859009e-05,0,0.00138166067194389,33
"Alaba",0.274098852484692,6014,0.263462949689705,5777,0.284927646732907,6256
"Alaje",0.148034830213348,0,0.095145175636824,0,0.216366384498957,0
"Alamata",0.265954791038187,0,0.221203653286106,0,0.316092005124651,0
"Albuko",0.514525737596433,0,0.480186666396191,0,0.548764754346947,0
"Ale",0.273438010589069,11694,0.265205655805116,11375,0.281791440990555,12018
"Aleltu",0.43270127073867,0,0.412182476125663,0,0.453393808192875,0
"Alem Gena",0.415213352003697,0,0.400047993957407,0,0.430499899551429,0
"Aleta Wendo",0.208995407895986,0,0.196585683317828,0,0.221822261221742,0
"Alfa",0.311765884175298,866,0.297985432689487,825,0.325815532149254,908
"Alge Sachi",0.294612733322414,18162,0.287877831310001,17767,0.301416142843942,18560
"Alicho Woriro",0.27828989354155,0,0.266512105721172,0,0.290323361696861,0
"Alle",0.355563622781966,6955,0.34354858657097,6717,0.367720439798583,7195
