"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0222273446723385,0,0.0059077549712761,0,0.0587216449573538,0
"Ababo",0.404701533221877,7095,0.391893092689446,6861,0.417603273275194,7331
"Abay Chomen",0.383318865921128,1800,0.372304619548872,1745,0.394418155286188,1856
"Abaya",0.349563877007511,11055,0.335913225893736,10566,0.363408714862486,11556
"Abe Dongoro",0.353308100617881,7187,0.343327843460869,6998,0.363384534429394,7377
"Abergele",0.268395574662191,0,0.230212745524163,0,0.310001563240313,0
"Abeshege",0.398555308084148,9965,0.388595141255611,9708,0.408576878227838,10225
"Abichuna Gne'a",0.469146463789927,0,0.442891407922471,0,0.495528206828501,0
"Abobo",0.24461415300963,2437,0.225243548612168,2333,0.266503120591322,2543
"Abuna G/Beret",0.418071600679398,0,0.401757515688823,0,0.434510782133221,0
"Ada'a",0.39823349102859,0,0.379997164115113,0,0.416795250246408,0
"Adaa'r",0.536841037026892,0,0.370974603683362,0,0.689543849947066,0
"Adaba",0.250421889326541,0,0.228137786066248,0,0.273740100767746,0
"Adadle",0.34707697734556,0,5.7503622801358e-07,0,0.999922731395991,0
"Adama",0.400104640054253,0,0.379744156981755,0,0.420744246353812,0
"Adami Tulu Jido Kombolcha",0.350065802753036,0,0.332072131611469,0,0.368480373537498,0
"Adda Berga",0.435099417708919,0,0.414942979495261,0,0.455408211739548,0
"Addi Arekay",0.296547237674919,0,0.27436046116701,0,0.31948158063581,0
"Adola",0.299523096385355,10191,0.277808284371072,9524,0.321864530373827,10880
"Adwa",0.00861401913196372,0,0.000176947629376901,0,0.0535552121731294,0
"Afambo",0.242855616072633,0,0.000365848855441221,0,0.93841975760509,0
"Afdem",0.478330770582217,0,0.00657077805655717,0,0.992154289955308,0
"Afder",0.425199217140218,0,2.58662820778668e-05,0,0.999909231475412,0
"Afdera",0.00832536853314823,0,0.000828005891456294,0,0.0341217876702124,0
"Afele Kola",0.263972424326381,0,0.245997215930414,0,0.282547272286121,0
"Agalometi",0.343019236482851,1989,0.330911816054197,1918,0.355277658212763,2061
"Agarfa",0.266961560417047,0,0.246204250355458,0,0.288523626337512,0
"Ahferom",0.00609716634268099,0,4.09678460757902e-05,0,0.0443462851928803,0
"Akaki",0.427107950787824,0,0.405655230766276,0,0.448808718013275,0
"Akaki - Kalit",0.355735464515058,0,0.320076015925702,0,0.392622083878468,0
"Akobo",6.14313368939943e-05,1,8.87065024878772e-07,0,0.000354784358161204,9
"Alaba",0.309680180831222,6790,0.296966682960818,6513,0.322607497105125,7072
"Alaje",0.0922212739540784,0,0.0567141585516579,0,0.14052485882886,0
"Alamata",0.253473523311881,0,0.208806902923435,0,0.304084272075687,0
"Albuko",0.506593240302779,0,0.470487897252291,0,0.542651261357835,0
