"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.19330041370593,0,0.0732480750318197,0,0.382265894769375,0
"Ababo",0.403854105714019,7185,0.392058990492921,6967,0.415726092473134,7405
"Abay Chomen",0.385281517585244,1832,0.37521609318692,1782,0.395414738328367,1883
"Abaya",0.342966986696261,10741,0.316387725516616,10343,0.370461370520525,11146
"Abe Dongoro",0.355694193282548,7227,0.346787967767227,7062,0.364674564376671,7392
"Abergele",0.272458629394366,0,0.234689137430425,0,0.313147656225662,0
"Abeshege",0.378945228723149,9494,0.369646114704686,9249,0.388308950107806,9740
"Abichuna Gne'a",0.418667249906567,0,0.394498510816213,0,0.443131624118622,0
"Abobo",0.317300914428871,2747,0.292686058014485,2639,0.343380574616415,2857
"Abuna G/Beret",0.415762382385985,0,0.401602722763832,0,0.430019691358196,0
"Ada'a",0.367106135620212,0,0.350732458909259,0,0.383739346805242,0
"Adaa'r",0.579181464561417,0,0.480118459425226,0,0.673745192742245,0
"Adaba",0.216517837258924,0,0.197320098381495,0,0.236703860006642,0
"Adadle",0.450824843968944,0,0.000350809791458956,0,0.998976527542925,0
"Adama",0.372848955115325,0,0.351748733857903,0,0.394306122678188,0
"Adami Tulu Jido Kombolcha",0.3239219660479,0,0.307422000355502,0,0.340802095451622,0
"Adda Berga",0.405468778274471,0,0.388252209824554,0,0.422861477449614,0
"Addi Arekay",0.209546877002605,0,0.19193800435209,0,0.228015735123978,0
"Adola",0.276457326708707,9843,0.25683567195514,9194,0.29669257585598,10513
"Adwa",0.0572243806575753,0,0.00732196708527956,0,0.203118841240467,0
"Afambo",0.450829373403654,0,0.0311230700317042,0,0.951823963608438,0
"Afdem",0.501514640426881,0,0.0489901151025074,0,0.953293149576853,0
"Afder",0.533976480488649,0,0.00341336776569271,0,0.998792987171868,0
"Afdera",0.182321478450262,0,0.0332257411978041,0,0.493406063425774,0
"Afele Kola",0.253679064855691,0,0.238169168625833,0,0.269668023826274,0
"Agalometi",0.379547010912565,2191,0.36779107093595,2123,0.391403434588115,2261
"Agarfa",0.247862302456828,0,0.228991378209612,0,0.267498552963689,0
"Ahferom",0.053809763990989,0,0.00339081871758424,0,0.254925880796321,0
"Akaki",0.381046178538784,0,0.364139505510078,0,0.398185182352082,0
"Akaki - Kalit",0.325390420073128,0,0.305832632427817,0,0.345410583528554,0
"Akobo",0.0153855206755515,344,0.00385822416267584,89,0.041263480971055,909
"Alaba",0.306452813286122,6831,0.295480558393084,6586,0.31758871990957,7081
"Alaje",0.208402184350971,0,0.141061450933972,0,0.290649222781655,0
"Alamata",0.332562142318554,0,0.279945029834216,0,0.389183891804291,0
"Albuko",0.495309108991516,0,0.460604746732408,0,0.530051916462809,0
"Ale",0.300022072730122,12808,0.292037374153073,12497,0.308101648483264,13123
"Aleltu",0.39129374733717,0,0.370823149851098,0,0.412058348311076,0
"Alem Gena",0.386017065557221,0,0.371522132649807,0,0.400666344640297,0
"Aleta Wendo",0.259040686914393,0,0.247781376569987,0,0.270543818960844,0
"Alfa",0.28998376553227,784,0.276583471168429,750,0.303712002490485,818
"Alge Sachi",0.313217249522103,19335,0.306902358829155,18946,0.319584836708015,19727
"Alicho Woriro",0.284158087564867,0,0.27352128511235,0,0.294982236598726,0
"Alle",0.353785319197563,6938,0.34175718833641,6705,0.365955414468729,7174
"Amaro",0.304344121295546,13270,0.292719942653227,12772,0.316205644907272,13777
"Ambasel",0.464177720117712,0,0.432488355337139,0,0.496090321554672,0
"Ambo Zuria",0.380472540178528,0,0.369751835591482,0,0.39127784563564,0
"Ameya",0.359914998652269,0,0.351021915407828,0,0.368882106325843,0
"Amibara",0.535594880417935,0,0.460132728925406,0,0.609196941998678,0
"Amigna",0.316134397170338,0,0.293575724012258,0,0.339354915107291,0
"Amuru",0.372004994795843,1467,0.361518945998939,1434,0.382573556452702,1501
"Ana Sora",0.244425494387053,0,0.229036333354211,0,0.260316793071681,0
"Analemmo",0.293347495170691,0,0.283403508209861,0,0.303437766085842,0
"Anchar",0.396206896589596,0,0.371377304795608,0,0.421438209219379,0
"Anderacha",0.29381059074245,0,0.283811866774181,0,0.303958831433991,0
"Aneded",0.381005874824939,2436,0.366230213962415,2335,0.395933686782951,2538
"Anfilo",0.395523802773202,9338,0.384354383334735,9077,0.406773071999474,9602
"Angolelana Tera",0.398516719522796,0,0.374768580705918,0,0.422631765260031,0
"Anigacha",0.265210277793951,0,0.256871616452957,0,0.273674878916932,0
"Ankasha",0.310601084357848,0,0.302298488121872,0,0.318991238820479,0
"Ankober",0.468532696363194,0,0.44133028081286,0,0.495860659987799,0
"Antsokiya",0.548585007664022,0,0.511259397208131,0,0.585507644200447,0
"Arba Minch Zuria",0.327424419949552,22662,0.305720078017537,21801,0.349941781392722,23543
"Arbe Gonna",0.239462376799521,0,0.22653100544358,0,0.252758316972804,0
"Arero",0.952757653959651,0,0.913016706141771,0,0.977192784755303,0
"Argoba",0.613529045290289,0,0.573764512431553,0,0.652200864747993,0
"Argoba Special Woreda",0.525891229647789,0,0.496695209642988,0,0.554954304585931,0
"Aroresa",0.240752704572729,0,0.224610329243854,0,0.257466090036107,0
"Arsi Negele",0.303484967906325,0,0.281700930990787,0,0.326043601224154,0
"Artuma Fursi",0.585505609609233,0,0.548130358672282,0,0.622145937767777,0
"Aseko",0.345347332667701,0,0.323330810682203,0,0.367871313737622,0
"Asgede Tsimbila",0.06704208417409,0,0.0351831762994131,0,0.115017802399607,0
"Assagirt",0.439280855681362,0,0.414478509315982,0,0.464305335388138,0
"Assosa",0.629573333587685,38962,0.614039607199437,37988,0.64489363687791,39926
"Atsbi Wenberta",0.107590046934612,0,0.0323764785614556,0,0.250525072346818,0
"Aw-bare",0.41849270602519,0,3.89276998555311e-05,0,0.999712637431876,0
"Awabel",0.393777859736251,0,0.378162510559779,0,0.409553243446492,0
"Aware",0.413687240135465,0,2.06370207199539e-06,0,0.999968670480708,0
"Awasa",0.25327365180912,0,0.238498582212528,0,0.268643037687104,0
"Awasa Zuria",0.280775045309308,21539,0.269938509106471,20698,0.291808721577741,22396
"Awash Fentale",0.513988464915127,0,0.47824417201211,0,0.548923340305536,0
"Awra",0.384401565625352,0,0.232048012893026,0,0.558915604082964,0
"Ayida",0.314129362460573,0,0.304043118980387,0,0.324352752055965,0
"Ayira",0.291803880785093,8527,0.2847605301527,8309,0.298927143859067,8748
"Ayisha",0.401753548259286,0,0.0017750749407158,0,0.992998122554978,0
"Aysaita",0.44356842232124,0,0.0562064329755458,0,0.896249145099225,0
"Babile",0.391585952128742,0,0.000214921394342369,0,0.998015490251769,0
"Babo",0.39659552392265,18222,0.388797988147564,17867,0.404431543457316,18579
"Badele Zuria",0.333231939036715,11803,0.327019927250699,11597,0.339487484095877,12011
"Bahir Dar Zuria",0.289450049948344,0,0.25437218146654,0,0.326605658575148,0
"Bako Gazer",0.355264948968551,42587,0.342445114321458,41128,0.368245968047084,44064
"Bako Tibe",0.342702621983735,0,0.333197566084031,0,0.352342739851082,0
"Bambasi",0.530030702154157,19457,0.518034800082275,19018,0.541997147461368,19896
"Banja",0.278371873420294,0,0.268646369871416,0,0.288259831677042,0
"Bare",0.500073155635858,0,0.000301315701954938,0,0.999823945162466,0
"Basketo",0.370784451631352,3776,0.360478721583956,3676,0.381176162240855,3877
"Baso Liben",0.402836764459945,11959,0.389408927578908,11577,0.41637108990887,12344
"Basona Worena",0.438023167197223,0,0.411015489544135,0,0.465303719359206,0
"Bati",0.602257220313049,0,0.562748571250116,0,0.64078310602471,0
"Becho",0.342293064874388,5329,0.331980424992146,5210,0.352709274026127,5449
"Bedeno",0.367511595779814,0,0.0060104874464004,0,0.963164051953516,0
"Begi",0.472768425325316,22813,0.461220283641499,22252,0.484338230772573,23375
"Bele Gesgar",0.279097514141122,0,0.259187037525508,0,0.299673309237282,0
"Bena Tsemay",0.378703626514252,42846,0.364135518856174,41219,0.393430839271675,44491
"Bensa",0.248815047618595,8040,0.23425386830772,7632,0.263818163342967,8459
"Berahile",0.143021450741603,0,0.0287349849646116,0,0.395485423889867,0
"Berbere",0.249151358385815,0,0.226127389507434,0,0.273279841582513,0
"Bereh",0.384565516675042,0,0.365625395244274,0,0.403769489409736,0
"Berehet",0.476221137894512,0,0.451207258887966,0,0.501317424351282,0
"Bero",0.514613255358248,2705,0.47650559727722,2501,0.552506137444851,2908
"Beyeda",0.2186500118975,0,0.196337250847667,0,0.242306530269354,0
"Bibugn",0.346463721315274,0,0.32932113497449,0,0.36391490962163,0
"Bidu",0.206127834870175,0,0.030477100945501,0,0.578223130323333,0
"Bila Seyo",0.353669105920385,6081,0.345012358332862,5948,0.362396633105026,6216
"Bilidigilu",0.506784064059626,10135,0.494707037333044,9901,0.518849663376273,10368
"Bilo Nopha",0.311096885355647,10100,0.303875349555644,9866,0.318388087159158,10336
"Bio Jiganifado",0.371366691593157,20031,0.360813501866246,19493,0.382007808473051,20575
"Bita",0.290964662862739,9908,0.281771302519223,9642,0.300292156764991,10178
"Boh",0.417579537854965,0,5.46786721760024e-07,0,0.99999035532327,0
"Boji Chekorsa",0.299765514275076,11808,0.292866176532948,11535,0.306730920177686,12083
"Boji Dirmeji",0.291467073337761,2924,0.284054517865062,2854,0.298964237433577,2996
"Boke",0.352202388931041,0,0.0991754015068672,0,0.715763047054825,0
"Bole",0.343975787048022,0,0.323551309591643,0,0.36483471286002,0
"Boloso Bombe",0.370192227861406,25759,0.353255445577495,25025,0.387457347801454,26503
"Boloso sore",0.295848663279514,17472,0.288901389371853,17050,0.302866882707011,17899
"Bona Zuria",0.254452682056786,0,0.242342438642463,0,0.266850846372674,0
"Boneya Boshe",0.342874556796586,0,0.335921285179707,0,0.349877383884973,0
"Bonke",0.319812856431966,12502,0.308626330657424,12098,0.331167562385199,12910
"Bora",0.395652323142491,0,0.371136184177823,0,0.41999148985331,0
"Bore",0.263066273439489,0,0.245029320685451,0,0.281772746718048,0
"Borecha",0.347540839542693,9542,0.340100464265229,9341,0.355040660682356,9745
"Boreda",0.321173649293295,12298,0.307789370267425,11822,0.334953310790963,12787
"Boricha",0.286209696835107,24501,0.276863085226964,23751,0.295699695884812,25263
"Boset",0.418318856053976,0,0.397352281873612,0,0.439498746514784,0
"Bugna",0.352598244525425,0,0.332021367441096,0,0.373591282241169,0
"Bule",0.232540084909861,0,0.21805653514002,0,0.247501478638459,0
"Bule Hora",0.311205183834212,6411,0.293744344646344,6171,0.329055444630789,6655
"Bulen",0.373471377264358,5712,0.360021305800452,5514,0.387065263467964,5913
"Bure",0.328382487775414,14493,0.318453141909043,14100,0.338427477766868,14890
"Bure Mudaytu",0.634887418817179,0,0.47714428526473,0,0.770509361420015,0
"Burji",0.349094837506556,9262,0.333454046693842,8932,0.364895574714903,9597
"Bursa",0.248955099703716,0,0.235933556153247,0,0.262323118155476,0
"Cheha",0.347823634172702,3555,0.337048796564063,3459,0.358730302985535,3652
"Cheliya",0.334842160007613,0,0.327172678540442,0,0.342584404917465,0
"Chena",0.319454945902341,24211,0.307455164732713,23639,0.331525595687518,24789
"Chencha",0.264122300993236,0,0.252739959453164,0,0.275742156847645,0
"Chereti/Weyib",0.62323718753733,0,0.0513046309303455,0,0.989558065189805,0
"Cheta",0.361939168896817,8612,0.353406496850557,8422,0.370538402548077,8803
"Chifra",0.528597006497938,0,0.43415488969329,0,0.622949329888711,0
"Chilga",0.291509073261744,0,0.269435632439647,0,0.314447577148133,0
"Chinaksen",0.406702101215543,0,0.000126221537574191,0,0.999009938692175,0
"Chire",0.227772039317235,0,0.2115595015941,0,0.244609394033754,0
"Chiro Zuria",0.375075646289096,0,0.154240670570831,0,0.651399035445193,0
"Chole",0.289285865528927,0,0.269503929102406,0,0.309700139291526,0
"Chora",0.334213133166974,15614,0.325453678162358,15284,0.343063329320112,15947
"Chuko",0.265679409628893,8911,0.2557854151872,8606,0.275758011104012,9220
"Chwaka",0.363935550962989,12120,0.354064292084126,11789,0.37389208241462,12454
"Dabat",0.215565461500733,0,0.199725298712395,0,0.23208211326812,0
"Dabo Hana",0.331689839122112,1932,0.324940278582667,1899,0.338491260253328,1966
"Dale",0.278042382768904,0,0.266726813299952,0,0.289577833873335,0
"Dale Sadi",0.284878617769314,10643,0.277538127736579,10370,0.292306704052159,10920
"Dale Wabera",0.301122403999204,4718,0.293257067063243,4593,0.30908027069396,4843
"Dalfagi",0.628311187449135,0,0.571211738504731,0,0.682351043999126,0
"Dalocha",0.30847644182801,0,0.298203322072737,0,0.31889247753717,0
"Dalul",0.0915982700974593,0,0.015001904342629,0,0.28328800260023,0
"Damot Gale",0.291252686949331,9275,0.283644433640942,9002,0.298949383536582,9551
"Damot Pulasa",0.299815697658556,0,0.292946959852412,0,0.306751787892306,0
