"covariates","waic_increase"
"tavg",1763.28655106228
"tmax",1458.7215118309
"human_fp",4291.20271619321
"pop_den",4063.68871967004
"tree",1887.37243322428
"grassland",1151.93487886323
"cropland",2002.46109921507
"built",537.965585418004
"bare",531.264083106507
"tsetse",833.161707463649
