"covariates","waic_increase"
"pop_den",427.48370178762
"tree",842.118545533893
"grassland",55.0816376866715
"shrub",17.8201917348324
"cropland",486.278404972685
"built",891.657873788983
"water",29.1123881846615
"cattle",4396.18667676378
"tsetse",1646.5041716304
"mangrove",2.44471126660574
