"covariates","waic_increase"
"precipitation",950.081310221136
"tmax",1269.75613087995
"pop_den",2597.23279154191
"tree",24.8081407649915
"grassland",51.2350207835443
"shrub",56.2580533743749
"cropland",48.8929078919573
"built",25.4325462153647
"bare",26.3281013501582
"water",53.5791255188087
"mangrove",1.73421372606754
