"covariates","waic_increase"
"elevation",74.9306877899835
"precipitation",4168.25022884181
"tavg",1700.08996358345
"tmax",3216.73051215685
"human_fp",3468.58169752617
"tree",378.532080734871
"grassland",358.391025109364
"shrub",378.21893931816
"cropland",378.250100999083
"built",378.975540443495
"bare",335.130654473591
"water",336.476439592443
"wetland",188.730529508637
"mangrove",514.99938967581
"cattle",1680.26407876498
