"covariates","waic_increase"
"elevation",738.965156062961
"precipitation",4122.86922185887
"tavg",770.214770810871
"human_fp",139.469213509947
"pop_den",2137.83592162608
"tree",2905.704098395
"grassland",1487.61872279707
"shrub",1403.03624956936
"cropland",1721.88178973457
"built",3207.58333511398
"bare",2161.28911297005
"mangrove",134.138372631885
"cattle",476.337491853632
