"covariates","waic_increase"
"elevation",810.220981193677
"precipitation",421.566849614755
"human_fp",399.437964325536
"pop_den",869.999163816325
"tree",212.324431102028
"grassland",216.205718133886
"shrub",285.747190855829
"cropland",252.731831258803
"built",211.136238670852
"bare",213.957760930882
"water",280.73993658851
"wetland",281.060225540672
"mangrove",998.001618614904
"cattle",1216.61527749908
