"covariates","waic_increase"
"tavg",2465.74878588571
"human_fp",173.259575677348
"tree",201.454235320092
"grassland",139.972369999363
"shrub",164.435260723758
"cropland",226.410001315955
"built",277.025486184943
"bare",1163.67528861261
"tsetse",225.58059689424
