"covariates","waic_increase"
"tavg",1550.1997652566
"tmax",1750.25374260787
"human_fp",8360.86502093298
"tree",12.3894066886805
"grassland",23.3609807438752
"shrub",23.3484634841934
"cropland",23.3786976686551
"built",9.1608701049463
"bare",25.8412405561157
"water",13.0719663491273
"wetland",101.846903305612
"tsetse",1179.07805487002
