"covariates","waic_increase"
"tmax",886.165892607303
"human_fp",1981.78506894686
"pop_den",4222.05356365918
"grassland",4128.42069328291
"shrub",7408.02655632081
"cropland",3804.64976151551
"built",845.68033205408
"bare",3410.99941713913
"water",4247.52939869359
"mangrove",444.715691781332
