"covariates","waic_increase"
"precipitation",2231.88583475422
"tmax",1019.26761266551
"pop_den",398.763482011296
"tree",599.35916379919
"grassland",826.510323018816
"shrub",1585.30113649452
"cropland",945.279854409595
"built",1126.45094810907
"water",146.815002352796
