"covariates","waic_increase"
"elevation",1302.09118732862
"precipitation",1486.89286548144
"tavg",1587.52893518323
"tmax",2968.12852471946
"pop_den",2241.80627032162
"grassland",1125.14106636961
"shrub",2299.06183876446
"cropland",5475.9621511498
"bare",2123.66512229485
"water",1708.4507221304
