"covariates","waic_increase"
"elevation",265.918095239285
"precipitation",333.160245077386
"tavg",1291.1814604146
"tmax",685.84781643621
"human_fp",684.299844677174
"pop_den",1229.6412401487
"tree",1452.97314465479
"grassland",1673.45927448222
"shrub",1918.17491813636
"cropland",1848.47019772978
"built",1579.59100090849
"wetland",111.891709408392
"tsetse",932.329900576926
