"covariates","waic_increase"
"elevation",1042.00522459883
"precipitation",4801.36871576285
"tavg",637.38532001567
"tmax",453.148717567328
"human_fp",160.625182140495
"pop_den",1606.76158877828
"tree",2145.7999988761
"grassland",1058.25368193615
"shrub",1535.7246250301
"cropland",1436.28775076905
"built",1784.07091900636
"bare",253.462983482443
"cattle",1836.28572181756
