"covariates","waic_increase"
"elevation",3146.77007383013
"precipitation",690.267970508354
"tavg",1114.92721594778
"pop_den",1731.43232381966
"shrub",3316.92074311034
"cropland",3080.99730214797
"bare",1201.63881324468
"water",514.307270062835
"cattle",814.947915909375
"tsetse",1750.36603858986
"tmax",576.151001688275
"wetland",98.1807636994035
