"covariates","waic_increase"
"tavg",3131.07307186438
"tmax",3721.15641424426
"human_fp",3971.41700701351
"tree",118.396411209898
"built",1198.74289205805
"bare",1656.29057275397
"water",344.831183934259
"wetland",250.327721061536
"tsetse",172.808984316463
