"covariates","waic_increase"
"precipitation",2578.78941837579
"tavg",853.762134792962
"tmax",955.59859602733
"human_fp",1933.09466255036
"pop_den",879.659534919441
"grassland",1315.49120898376
"shrub",1548.76253752146
"cropland",2004.71915563988
"bare",1130.99916062931
"water",2432.22621431327
"wetland",86.0846886737763
"mangrove",28.4513106133345
"tsetse",442.831127294034
