"covariates","waic_increase"
"elevation",1791.76740623403
"tmax",1925.0413235345
"human_fp",1604.43940589619
"pop_den",680.050846333674
"tree",13.7213791134982
"grassland",12.393907639158
"shrub",13.352568844326
"cropland",13.8528430881088
"built",13.2920947947241
"bare",14.1318127159866
"water",12.8369799511929
"wetland",13.6163000124288
"cattle",1222.41362612392
