"covariates","waic_increase"
"tavg",3278.4572968349
"tmax",3177.98462468313
"pop_den",939.831202161982
"tree",3393.88767587913
"grassland",4858.48762334945
"shrub",363.263609008696
"cropland",1301.09470401759
"bare",1738.1487393093
"cattle",1654.60606438474
"tsetse",1417.64741538023
"mangrove",1.25743029703335
