"covariates","waic_increase"
"elevation",511.581422419706
"precipitation",3915.35937454963
"tavg",1347.11367407699
"tmax",1467.39064740362
"pop_den",810.498864719251
"tree",24.2250113315185
"grassland",722.617049306098
"shrub",2835.77459843155
"cropland",4095.74840604626
"bare",3202.58005778427
"water",1192.86036904849
"wetland",5.42143586000202
"mangrove",8.63993706329893
