"covariates","waic_increase"
"elevation",406.388292493446
"precipitation",777.573245054562
"tavg",936.090485602537
"tmax",929.960531331832
"human_fp",632.423370251667
"tree",7.21707175557458
"grassland",14.4507495898542
"shrub",13.7819377041451
"cropland",4.65634045015577
"built",14.5932415627158
"bare",16.2268863081517
"water",17.1097397459234
"wetland",6.80230639549336
"cattle",480.780676456739
"mangrove",0.113581546442219
