"covariates","waic_increase"
"elevation",985.886847019616
"precipitation",723.140522341377
"tmax",796.83953655495
"pop_den",2496.28394228694
"tree",1403.90662067681
"grassland",2579.43104443653
"shrub",1726.78399813537
"built",3434.55741137334
"bare",1346.80098918951
"water",2795.1200958963
"wetland",370.977222411586
"mangrove",860.667317706897
