"covariates","waic_increase"
"elevation",850.23052102843
"precipitation",850.190154824064
"tavg",1110.18236363245
"pop_den",2361.22625361325
"tree",1134.34965120795
"grassland",1051.36171229878
"shrub",1072.27685063426
"cropland",1073.53530252894
"built",980.795036867998
"water",1062.25433590222
"wetland",110.118954614925
"cattle",1573.42849090774
"tsetse",419.347046274284
